"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"zfp281",7.50768464046635e-39,-0.455392244562977,0,0.139,1.78427633165323e-34
"naxd",7.50768464046635e-39,-0.472476172263093,0,0.139,1.78427633165323e-34
"supt6",7.50768464046635e-39,-0.636535214591954,0,0.139,1.78427633165323e-34
"glrx2",7.97646982175583e-39,-0.436365426085607,0.016,0.202,1.89568781783849e-34
"rom1",8.562259644829e-39,0.483398910092073,0.926,0.923,2.03490662719006e-34
"zcchc7",9.47298051277886e-39,-0.538451156519184,0.045,0.284,2.25134854866702e-34
"kcnc3",9.69957470456812e-39,-0.671802486912618,0.014,0.195,2.30520092428766e-34
"speg",9.88357402275988e-39,-0.518211259093367,0.002,0.147,2.34893020224911e-34
"anapc13",1.0641929947555e-38,-0.487633547788388,0.032,0.25,2.52916107133592e-34
"romo1",1.12417154249877e-38,-0.546865062608333,0.071,0.349,2.67170608790259e-34
"plec",1.49712158823553e-38,-0.631625138895616,0.029,0.238,3.55805916660056e-34
"spint2",1.5571003619247e-38,-0.396723264604356,0.038,0.267,3.70060472015025e-34
"rgs9bp",1.56517313746873e-38,-0.588770954403175,0.111,0.435,3.71979047850817e-34
"swt1",1.6251329651746e-38,-0.455714048054497,0.011,0.183,3.86229100503396e-34
"nicn1",2.97230271305297e-38,-0.443403921255817,0.009,0.175,7.06397462784169e-34
"txn1",3.45782192488607e-38,-0.405575527405927,0,0.137,8.21785958668423e-34
"crxos",3.45782192488607e-38,-0.411648581489499,0,0.137,8.21785958668423e-34
"riox2",3.45782192488607e-38,-0.432058346259784,0,0.137,8.21785958668423e-34
