"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"rp11-473i1.5",5.44570382882126e-05,0.374613654066304,0.127,0,1
"accs",5.44570382882126e-05,0.367109381070971,0.127,0,1
"aoah",5.44570382882126e-05,0.363940300642057,0.127,0,1
"rp11-214n9.1",5.44570382882126e-05,0.359219356070727,0.127,0,1
"pcbd1",5.44570382882126e-05,0.359106330414573,0.127,0,1
"utp23",5.44570382882126e-05,0.354304750379337,0.127,0,1
"znf438",5.44570382882126e-05,0.342851418148493,0.127,0,1
"prkch",5.44570382882126e-05,0.341732587134507,0.127,0,1
"znf91",5.44570382882126e-05,0.33950296257541,0.127,0,1
"uggt2",5.44570382882126e-05,0.326630768667739,0.127,0,1
"atp2b4",5.44570382882126e-05,0.321326857968568,0.127,0,1
"tnfrsf10b",5.44570382882126e-05,0.320189053084646,0.127,0,1
"pilrb",5.44570382882126e-05,0.317477066470371,0.127,0,1
"stx11",5.44570382882126e-05,0.311295649292496,0.127,0,1
"sec22c",5.44570382882126e-05,0.306570782214647,0.127,0,1
"atrn",5.44570382882126e-05,0.297694287633213,0.127,0,1
"c21orf2",5.44570382882126e-05,0.296947130713737,0.127,0,1
"march9",5.44570382882126e-05,0.287370795781864,0.127,0,1
"znf32",5.44570382882126e-05,0.282055605845735,0.127,0,1
"fam177a1",5.44570382882126e-05,0.275895652550341,0.127,0,1
"tp53bp2",5.44570382882126e-05,0.272101389470011,0.127,0,1
"fabp5",5.44570382882126e-05,0.264173241224896,0.127,0,1
"tbc1d14",5.44570382882126e-05,0.259113588915837,0.127,0,1
"ifi27l1",5.44570382882126e-05,0.250549408216433,0.127,0,1
"nsun6",5.45817306235984e-05,0.664480090622781,0.182,0.016,1
"acap2",5.45817306235984e-05,0.360093213206251,0.182,0.016,1
"ncl",5.46395972252704e-05,0.340402830676694,0.618,0.234,1
"filip1l",5.50896016626069e-05,0.44822092695288,0.255,0.048,1
"luc7l3",5.58383083120184e-05,0.321738305433197,0.473,0.153,1
"pld2",5.62828924850861e-05,0.558573551488373,0.182,0.016,1
"paqr4",5.62828924850861e-05,0.523942191855419,0.182,0.016,1
"ddb2",5.62828924850861e-05,0.413164132710562,0.182,0.016,1
"gpank1",5.67787069556936e-05,0.504568478431622,0.2,0.024,1
"p2ry12",5.8613611162067e-05,-1.83097195541059,0.091,0.355,1
"eif2b1",5.98370243808255e-05,0.368389753613839,0.182,0.016,1
"zkscan1",5.98370243808255e-05,0.348418828622442,0.182,0.016,1
"fam219b",5.98370243808255e-05,0.308154943836255,0.182,0.016,1
"gk",6.18425848500465e-05,0.597800707778332,0.2,0.024,1
"rsbn1l",6.21761914865982e-05,0.426740501524773,0.291,0.065,1
"rpl31",6.29517876772233e-05,0.433242752738132,0.691,0.298,1
"runx1",6.3623515778161e-05,0.51746643009938,0.2,0.024,1
"lpp",6.3623515778161e-05,0.257423719178601,0.2,0.024,1
"rgs19",6.38035506003256e-05,0.487681679237894,0.327,0.081,1
"pdia6",6.45943347983493e-05,0.394888605526047,0.455,0.145,1
"ubald2",6.61685884024655e-05,0.460539567210762,0.218,0.032,1
