"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"gsdme",6.0856872525738e-89,-0.275950624417567,0,0.123,1.44632443244669e-84
"smim26",6.08568942242679e-89,-0.318959033846711,0,0.123,1.44632494813395e-84
"washc4",6.08568942242679e-89,-0.360688307621867,0,0.123,1.44632494813395e-84
"zfp414",6.08569159228056e-89,-0.405482472517956,0,0.123,1.4463254638214e-84
"zfp516",6.08569159228056e-89,-0.446641663552081,0,0.123,1.4463254638214e-84
"b230118h07rik",6.0856926772086e-89,-0.313697873142902,0,0.123,1.4463257216654e-84
"zdhhc17",7.16897455395576e-89,-0.488480674550157,0.126,0.434,1.70377849249313e-84
"slc38a3",7.32688849017221e-89,-0.501207568567825,0.213,0.583,1.74130831857433e-84
"cdc37l1",7.52077510545932e-89,-0.532515249557467,0.075,0.328,1.78738741156346e-84
"rest",7.94927524837852e-89,-0.483263499039211,0.005,0.144,1.88922475552964e-84
"tcp11l2",9.47609438271046e-89,-0.293018229271571,0.017,0.188,2.25208859099497e-84
"stk11",1.0562137548887e-88,-0.601954815273292,0.061,0.299,2.51019760986848e-84
"peg3",1.19737387374585e-88,-0.5432203467625,0.038,0.246,2.84567874834439e-84
"dlg4",1.37238128393477e-88,-0.527489341766134,0.106,0.393,3.26160135939936e-84
"swt1",1.96282991742353e-88,-0.39747044083114,0.013,0.173,4.66486158174876e-84
"fgf9",2.60302719265129e-88,-0.43847948707791,0.024,0.207,6.18635442605506e-84
"gm4924",2.94725709105454e-88,-0.415877052310515,0,0.122,7.00445120260023e-84
"arxes1",2.94725761623465e-88,-0.33702476331805,0,0.122,7.00445245074326e-84
"zfp687",2.94725761623465e-88,-0.429843276301584,0,0.122,7.00445245074326e-84
"dcaf1",2.94725814141568e-88,-0.41127712938279,0,0.122,7.0044536988885e-84
"mta1",2.94725866659659e-88,-0.434912115717338,0,0.122,7.00445494703346e-84
"spop",4.25982627336504e-88,-0.521322463788558,0.169,0.504,1.01239031212794e-83
"igsf9b",5.13366122756646e-88,-0.44693855442863,0.006,0.147,1.22006592734345e-83
"slc5a8",7.17934821327359e-88,-0.421312526905382,0.006,0.148,1.7062438963666e-83
"shisa4",7.95797030900407e-88,-0.475051510747454,0.034,0.23,1.89129122363791e-83
"zfp386",1.42631077723544e-87,-0.373229313580173,0,0.121,3.38977019317774e-83
"ntan1",1.77101443993103e-87,-0.370009468805519,0.014,0.175,4.20899291794007e-83
"sdhaf4",1.94816324948827e-87,-0.374122653556951,0.02,0.195,4.63000477873383e-83
"rasl10b",2.20299551129496e-87,-0.377285896292368,0.006,0.149,5.23563913214361e-83
"snhg9",2.26191708328718e-87,-0.582955783751943,0.047,0.262,5.37567214014032e-83
"trim35",3.00508124160849e-87,-0.433055645057002,0.008,0.155,7.14187607880675e-83
"tle6",4.92297364811512e-87,-0.572730838394119,0.01,0.162,1.16999391721104e-82
"ankrd24",6.48866205681592e-87,-0.419681819108646,0.002,0.128,1.54209542442287e-82
"anks1",6.89761131824941e-87,-0.335685669717516,0,0.12,1.63928630589516e-82
"trim2",7.44809926820211e-87,-0.578620548813581,0.16,0.482,1.77011527208091e-82
"ankhd1",8.60905019128924e-87,-0.521103208799295,0.033,0.23,2.0460268684618e-82
"rorb",1.10399522642829e-86,-0.421581752137053,0.255,0.649,2.62375505512947e-82
"rc3h2",1.2276434533308e-86,-0.509239193474893,0.047,0.264,2.91761743118598e-82
"neurl4",1.36038129804843e-86,-0.62871187638554,0.026,0.21,3.23308219294191e-82
"vsx1",1.37342242202834e-86,1.62709818079754,0.464,0.154,3.26407572819256e-82
"mzt2b",1.45660713672622e-86,1.41256492035829,0.292,0,3.46177252114354e-82
"tmem256",1.62321469002201e-86,-0.477670204588761,0.064,0.301,3.85773203230631e-82
"slc6a11",1.8290927250969e-86,-0.615624690789615,0.012,0.168,4.34702177046529e-82
"slitrk3",1.89672463625184e-86,-0.526455705313075,0.028,0.214,4.50775577051612e-82
"tspan33",2.70436603426576e-86,-0.495477634107419,0.011,0.165,6.42719631703601e-82
"bicral",3.33328127605951e-86,-0.423105419447318,0,0.119,7.92187628068303e-82
"rab10os",3.33328186920735e-86,-0.315136213967302,0,0.119,7.92187769035819e-82
"gm1673",3.333282462356e-86,-0.360286939146314,0,0.119,7.92187910003527e-82
"spaca6",3.333282462356e-86,-0.487987564909802,0,0.119,7.92187910003527e-82
"nt5c3",3.33328305550429e-86,-0.28950159248496,0,0.119,7.92188050971149e-82
"slc24a1",4.84528592135319e-86,-0.720464261373976,0.074,0.321,1.1515306520688e-81
"galnt13",6.04289930864708e-86,-0.432133573423424,0.03,0.219,1.43615544969307e-81
"rnf208",6.71001084021626e-86,-0.51269633711303,0.024,0.204,1.5947011762858e-81
"usp2",6.91009861624807e-86,-0.465510204113986,0.18,0.52,1.64225403713752e-81
"desi1",9.04961488595232e-86,-0.43950774895577,0.052,0.275,2.15073147379543e-81
"plekhn1",9.45341476566681e-86,-0.48593521690853,0,0.12,2.24669855320837e-81
"jag2",1.30330406804656e-85,-0.505557677173185,0.003,0.132,3.09743244811946e-81
"tbcel",1.39983450934783e-85,-0.416905801331606,0.024,0.203,3.32684669491605e-81
"gfra4",1.60966096576792e-85,-0.452559818542451,0,0.119,3.82552025124404e-81
"eef1akmt1",1.60966125207138e-85,-0.324348053633875,0,0.119,3.82552093167283e-81
"2410004b18rik",1.60966153837488e-85,-0.346279042426625,0,0.119,3.82552161210175e-81
"utp11",1.60966153837488e-85,-0.366669297408979,0,0.119,3.82552161210175e-81
"pou2f2",1.89099882789545e-85,-0.594406188081258,0.134,0.437,4.49414781437632e-81
"actb",2.36680094359562e-85,-0.574908007855032,0.252,0.612,5.62493912254935e-81
"rsrp1",2.51233948677231e-85,-0.48440009481734,0.19,0.532,5.97082602426307e-81
"hs2st1",2.5504180278322e-85,-0.396668179914085,0.03,0.219,6.06132348494601e-81
"rpl10",2.60345387015417e-85,1.28464062827696,0.566,0.362,6.18736846780839e-81
"gabpb1-as1",3.34791058766351e-85,1.51704683898966,0.288,0,7.95664430264111e-81
"grm5",3.56548117581205e-85,-0.561741781146572,0.083,0.34,8.47372256243493e-81
"camk2n2",3.59019003497867e-85,-0.309144920423248,0.013,0.168,8.5324456371303e-81
"cetn3",5.39620242451529e-85,-0.397502663552537,0.052,0.276,1.2824614682103e-80
"bcl2l13",6.44578011324552e-85,1.45477337842015,0.349,0.049,1.53190410171393e-80
"cdk2ap1",6.4669500415465e-85,-0.301181687573564,0.001,0.122,1.53693534687394e-80
"gm28172",7.76758281165861e-85,-0.369562695986122,0,0.118,1.84604373101878e-80
"0610009b22rik",7.76758695451544e-85,-0.27393556097628,0,0.118,1.84604471561014e-80
"zfp398",7.76758695451544e-85,-0.394100830643855,0,0.118,1.84604471561014e-80
"trp53bp1",7.76758695451544e-85,-0.474254739846621,0,0.118,1.84604471561014e-80
"ai504432",7.76758833546839e-85,-0.590952730890326,0,0.118,1.84604504380742e-80
"dcaf11",8.81841100533356e-85,-0.523882771693845,0.092,0.356,2.09578355952757e-80
"ftsj1",1.05325557056578e-84,-0.453393522445139,0.013,0.167,2.50316718900663e-80
"vstm2b",1.56785258452833e-84,-0.816180080318421,0.066,0.292,3.72615845239004e-80
"nnat",1.75921060538379e-84,-0.912101170698681,0.009,0.151,4.18093992475511e-80
"ilf2",2.05014527721625e-84,-0.50845319708578,0.101,0.373,4.87237526583213e-80
"pbx1",2.13850224386299e-84,-0.598842582522275,0.058,0.283,5.08236443276479e-80
"tmem214",2.36154182719018e-84,-0.557353914414453,0.024,0.201,5.61244030650018e-80
"sgpp2",2.79453602473124e-84,-0.420026866759521,0.012,0.164,6.64149431637628e-80
"ube2d2a",3.74565102236436e-84,-0.33345598301038,0,0.117,8.90191421975114e-80
"gm20219",3.74565102236436e-84,-0.558386815591309,0,0.117,8.90191421975114e-80
"tprgl",3.74565301919833e-84,-0.395400893227291,0,0.117,8.90191896542674e-80
"4931406p16rik",3.74565368481101e-84,-0.374092171771924,0,0.117,8.90192054732184e-80
"aw549877",3.74565368481101e-84,-0.383949950656572,0,0.117,8.90192054732184e-80
"akr7a5",3.74565368481101e-84,-0.401168051657389,0,0.117,8.90192054732184e-80
"zfp598",3.74565435042329e-84,-0.376613645015511,0,0.117,8.90192212921599e-80
"tmem65",4.2585766225032e-84,-0.413216276854413,0.016,0.178,1.01209332010411e-79
"trmt1l",6.09276990046555e-84,-0.478760970851819,0.024,0.201,1.44800769454464e-79
"atp5g2",6.59436737434788e-84,1.44294486262653,0.316,0.024,1.56721735018752e-79
"ttc4",9.16701090812064e-84,-0.469693700971502,0.012,0.163,2.17863181242395e-79
"akap8",9.7197497854632e-84,-0.517136750409309,0.036,0.232,2.30999573401318e-79
"2810001g20rik",1.80492581668351e-83,-0.289733614030486,0,0.116,4.28958669593003e-79
"cyth3",2.02394343486675e-83,-0.40440545446305,0.011,0.16,4.81010396730432e-79
"hypk",2.39417170266525e-83,-0.27454692015495,0.031,0.223,5.68998846855423e-79
"cnot6",3.07413764083632e-83,-0.449846042876801,0.05,0.266,7.30599551721161e-79
"ssc5d",4.55045783555409e-83,-0.624456909151633,0.012,0.162,1.08146180919779e-78
"arhgap24",5.49737377098107e-83,-0.338478875574078,0.006,0.142,1.30650585041136e-78
"chd4",5.50790676552167e-83,-0.524085855546657,0.228,0.58,1.30900912189388e-78
"marc2",8.38177873653382e-83,-0.320733317690368,0.002,0.122,1.99201353452463e-78
"2900011o08rik",8.69123321603792e-83,-0.329714700020203,0,0.115,2.06555848612357e-78
"nipsnap2",8.69123321603792e-83,-0.343235537680374,0,0.115,2.06555848612357e-78
"spc25",8.69123321603792e-83,-0.569384279524827,0,0.115,2.06555848612357e-78
"virma",8.69123475907616e-83,-0.365057343504652,0,0.115,2.06555885284204e-78
"2810403a07rik",8.69123630211766e-83,-0.368430309366613,0,0.115,2.06555921956128e-78
"zrsr1",1.20548052533056e-82,-0.401139953623608,0.001,0.118,2.86494501650061e-78
"znrf1",2.21588141946803e-82,-0.498979916331307,0.025,0.202,5.26626378150772e-78
"pcdhga12",3.32582570616736e-82,-0.458374236063346,0.011,0.158,7.90415737327736e-78
"mrpl48",6.30694781733488e-82,-0.414400240608181,0.027,0.206,1.49890921826781e-77
"mcu",7.13974407520972e-82,-0.377054956763459,0.008,0.148,1.69683157691434e-77
"rps21",1.31290065125797e-81,-0.681112317855246,0.285,0.597,3.12023968777969e-77
"pcnx3",2.01093868636616e-81,-0.401385042923243,0,0.113,4.77919688201781e-77
"1810058i24rik",2.01093939975715e-81,-0.295724281730978,0,0.113,4.77919857746285e-77
"kcna6",2.01094046984419e-81,-0.541138655609986,0,0.113,4.7792011206317e-77
"mbnl2",2.41113715915016e-81,-0.375202840769344,0.06,0.289,5.73030857243626e-77
"stxbp5",3.14143215245138e-81,-0.622612694625946,0.065,0.293,7.46592765351596e-77
"pcdhgc4",3.56106426226495e-81,-0.439588720574245,0.004,0.13,8.46322532569888e-77
"nxf1",3.78127034411635e-81,-0.409187533225308,0.033,0.22,8.98656709982693e-77
"ahcyl2",4.00121043080334e-81,-0.404529980799684,0.03,0.213,9.50927670984722e-77
"dad1",4.77735971765715e-81,-0.414406780131058,0.069,0.304,1.1353873104984e-76
"hnrnpul2",6.11432042214403e-81,-0.44995784020761,0.081,0.328,1.45312939152675e-76
"hspb1",6.91806966959542e-81,1.88706428840348,0.283,0.005,1.64414843767605e-76
"braf",8.67046485984082e-81,-0.440588540827422,0.076,0.32,2.06062267858977e-76
"plpbp",9.66262729354266e-81,-0.332883049632698,0,0.112,2.29642000258335e-76
"gatd1",9.66262729354266e-81,-0.400958025645698,0,0.112,2.29642000258335e-76
"c14orf2",1.31448448629293e-80,1.35202514645889,0.275,0,3.12400383012378e-76
"rlf",1.38385796682531e-80,-0.497068776664693,0.043,0.245,3.28887684395702e-76
"akap11",1.44715749911997e-80,-0.491871377250428,0.156,0.468,3.43931451240851e-76
"rgs3",1.49009141406815e-80,-0.406363054929912,0.001,0.118,3.54135125467435e-76
"plcb4",1.53544068529828e-80,-0.382363738456572,0.169,0.5,3.64912833267988e-76
"abca2",1.639414844097e-80,-0.516917273320976,0.02,0.183,3.89623331848092e-76
"zmiz1",1.80545016920447e-80,-0.477640327937749,0.114,0.392,4.29083287213135e-76
"zfp91",2.0311343271487e-80,-0.465574843253338,0.084,0.333,4.82719384190159e-76
"aldoa",2.54890334688052e-80,-0.710311231115184,0.444,0.739,6.05772369419624e-76
"slc23a2",4.11923252416039e-80,1.43710184362957,0.43,0.145,9.78976801691958e-76
"eif1a",4.63963182009e-80,-0.330027583688489,0,0.111,1.10265489836259e-75
"zfp622",4.6396326423054e-80,-0.372355742731245,0,0.111,1.1026550937703e-75
"zfp704",4.6396326423054e-80,-0.45110110267488,0,0.111,1.1026550937703e-75
"gm5478",4.63963346452219e-80,-0.319851277275569,0,0.111,1.10265528917834e-75
"kcnq2",5.28697386684295e-80,-0.60597328070214,0.003,0.122,1.25650220919389e-75
"efr3a",5.33771272511471e-80,1.29933900654943,0.539,0.318,1.26856080625076e-75
"epha3",6.49591941664892e-80,-0.583988059866552,0.016,0.171,1.54382020856078e-75
"ncam1",6.8818938070097e-80,-0.518463732186661,0.213,0.555,1.63555088217393e-75
"tet1",8.28025846308032e-80,-0.420750064929067,0.004,0.129,1.96788622633567e-75
"arfgef3",9.87921505458655e-80,-0.40441431764646,0.044,0.247,2.34789424987304e-75
"celf3",9.98390064013859e-80,-0.470262269547736,0.236,0.59,2.37277382613534e-75
"znf207",1.01124346533843e-79,1.46004935998619,0.272,0,2.40332121972331e-75
"smpd1",1.13265637269932e-79,-0.378607644001677,0.033,0.218,2.69187113535721e-75
"hspa1a",1.23009845359008e-79,1.91897870398107,0.294,0.015,2.92345198480218e-75
"ppt2",1.32924100209425e-79,-0.441840353764904,0.031,0.213,3.15907416557719e-75
"nr1d1",1.90775535328247e-79,-0.492069239815707,0.159,0.471,4.53397137261112e-75
"akr1a1",1.95299982314674e-79,-0.397562541476911,0.055,0.27,4.64149937969054e-75
"ache",2.17695944713e-79,-0.51720587135305,0.018,0.175,5.17376182204916e-75
"flt3l",2.22620043631205e-79,-0.445399372168839,0,0.11,5.29078795693921e-75
"e130102h24rik",2.22620122498854e-79,-0.310016224657233,0,0.11,5.29078983130777e-75
"tmem35a",2.22620122498854e-79,-0.39741265147362,0,0.11,5.29078983130777e-75
"1500009c09rik",2.22620161932697e-79,-0.322608440165902,0,0.11,5.29079076849247e-75
"abhd16a",2.44877571277357e-79,-0.338090818518185,0.003,0.124,5.81976035897766e-75
"rtn4",2.51518695932659e-79,1.00196405926854,0.644,0.535,5.97759332753558e-75
"slc24a3",3.25162214102725e-79,-0.642523290297779,0.039,0.231,7.72780518036537e-75
"slc22a17",3.52540585577601e-79,-0.546459535282351,0.105,0.371,8.37847955683727e-75
"eif1",3.81933467622717e-79,0.767692168702583,0.726,0.56,9.07703079152149e-75
"plcd4",4.12749281181538e-79,1.56289955831533,0.285,0.009,9.80939941656044e-75
"gns",5.25335975748868e-79,-0.442223990519578,0.027,0.2,1.24851347996476e-74
"cisd2",8.04544781658897e-79,-0.414289608998672,0.083,0.328,1.91208112809054e-74
"gng13",9.13771983824753e-79,-1.44231347581445,0.321,0.593,2.17167049675791e-74
"eef1akmt2",1.06742701086646e-78,-0.271038981439912,0,0.109,2.53684703402522e-74
"mttp",1.06742701086646e-78,-0.296976993146347,0,0.109,2.53684703402522e-74
"pacsin1",1.22175194963349e-78,-0.424982796018181,0.166,0.484,2.90361568349895e-74
"ppp2ca",1.26333768040498e-78,-0.394289231220608,0.109,0.378,3.00244833125048e-74
"ano3",1.94809737901622e-78,-0.347134804434853,0.004,0.127,4.62984823096995e-74
"calm2",2.01274783434135e-78,1.13658051236166,0.603,0.469,4.78349650309564e-74
"bdnf",2.9359683794395e-78,-0.462198812295504,0.034,0.22,6.97762245057591e-74
"mat2a",3.5722085282345e-78,-0.407731505699724,0.156,0.462,8.4897107882021e-74
"1110004e09rik",5.1145234899297e-78,-0.273194074549511,0,0.108,1.21551765261669e-73
"usp32",5.78735447646223e-78,-0.332693330340591,0.041,0.238,1.37542266487601e-73
"ndufa13",6.22283309823489e-78,-0.466565800673064,0.141,0.426,1.4789185141265e-73
"cdk5r1",8.27903399744487e-78,-0.374179653681773,0.024,0.191,1.96759521983275e-73
"r3hdm1",1.19219845484369e-77,-0.388908413969804,0.094,0.354,2.83337884778152e-73
"smyd2",1.22652562967317e-77,-0.444788986655342,0.022,0.184,2.91496081148126e-73
"rpp21",1.35765306880163e-77,-0.323418995416481,0.01,0.149,3.22659828331395e-73
"podxl2",1.98764308438251e-77,-0.527810574547195,0.2,0.525,4.72383255434347e-73
"cttnbp2",2.12342286565228e-77,-0.534862531956056,0.059,0.275,5.0465267825092e-73
"hmgb3",2.15104983652347e-77,-0.25570883009836,0.002,0.115,5.11218504148169e-73
"a430106g13rik",2.44887221152865e-77,-0.486479039453236,0,0.107,5.81998969791899e-73
"epb41l4aos",2.44887264471896e-77,-0.275526464472431,0,0.107,5.81999072743907e-73
"gm43597",2.44887307790837e-77,-0.426723016819327,0,0.107,5.81999175695702e-73
"4930430f08rik",2.44887351109866e-77,-0.2966608577834,0,0.107,5.81999278647708e-73
"ccl25",2.44887351109866e-77,-0.332873644969203,0,0.107,5.81999278647708e-73
"zfp160",2.44887351109866e-77,-0.384302095265454,0,0.107,5.81999278647708e-73
"carmil3",2.44887351109866e-77,-0.472857841334246,0,0.107,5.81999278647708e-73
"trafd1",5.02661915670881e-77,-0.467552484342415,0.016,0.167,1.19462630878342e-72
"ube4b",7.56686008100321e-77,-0.431674524495581,0.035,0.22,1.79833996685122e-72
"rnd2",1.07649849085471e-76,-0.440871673757367,0.007,0.135,2.5584063133653e-72
"a730017c20rik",1.17171316254623e-76,-0.33780521106146,0,0.106,2.78469350210737e-72
"fam58b",1.17171357689528e-76,-0.283841024262361,0,0.106,2.78469448684933e-72
"1110051m20rik",1.17171357689528e-76,-0.308129356135389,0,0.106,2.78469448684933e-72
"trp53inp2",1.17171357689528e-76,-0.32999051589109,0,0.106,2.78469448684933e-72
"c130071c03rik",1.17171357689528e-76,-0.369427418444628,0,0.106,2.78469448684933e-72
"timm13",2.43826391106481e-76,-0.450290746486288,0.105,0.365,5.79477801103663e-72
"mfsd4",3.28175750008975e-76,1.37827206469115,0.262,0,7.7994248747133e-72
"gucy1a3",3.28175881825117e-76,1.35035918120558,0.262,0,7.79942800745574e-72
"ap2a2",3.50979003093104e-76,-0.397820247341889,0.107,0.374,8.3413669875107e-72
"hdac11",4.17228837179969e-76,-0.367047885963353,0.024,0.187,9.91586054441915e-72
"aatk",4.31013466362365e-76,-0.489298032595815,0.1,0.358,1.0243466041568e-71
"sipa1l1",4.47300248247626e-76,-0.396425747707182,0.042,0.235,1.06305376998531e-71
"spag9",4.59030750117668e-76,-0.451877683580201,0.215,0.551,1.09093248072965e-71
"kiaa1109",5.41764086559537e-76,1.41912775892844,0.262,0,1.2875565281174e-71
"akap17b",5.60236016891226e-76,-0.356221185686714,0,0.105,1.33145691774369e-71
"mt-atp6",5.60236115903627e-76,-0.457368766180937,0,0.105,1.33145715305656e-71
"dand5",5.60236214916046e-76,-0.397508316352286,0,0.105,1.33145738836948e-71
"4632415l05rik",5.60236412940789e-76,-0.301849275693425,0,0.105,1.33145785899508e-71
"au041133",5.60236412940789e-76,-0.326150436162885,0,0.105,1.33145785899508e-71
"gcn1l1",5.60236412940789e-76,-0.414447607434288,0,0.105,1.33145785899508e-71
"rwdd4a",5.60236511953114e-76,-0.284324860167684,0,0.105,1.33145809430777e-71
"tceal2",6.95962596964439e-76,1.28657231651082,0.261,0,1.65402470794568e-71
"btg2",7.13077891329038e-76,-0.259348203822529,0.055,0.266,1.69470091653259e-71
"slc38a9",8.87970351498313e-76,-0.482694641549834,0.019,0.174,2.11035033737089e-71
"pxylp1",9.83189801601569e-76,-0.361055261911453,0.011,0.148,2.33664888248629e-71
"reep2",1.22988255304213e-75,-0.558804048143137,0.104,0.361,2.92293887555992e-71
"dennd5b",1.41876494939363e-75,-0.433277931643036,0.098,0.354,3.3718367787289e-71
"dlc1",1.670110177645e-75,-0.441346378242341,0.001,0.109,3.96918384819111e-71
"fry",1.69373463050102e-75,-0.49655763714082,0.101,0.357,4.02532972284873e-71
"brd8",1.85620662211489e-75,-0.461526402921667,0.086,0.327,4.41146065811824e-71
"gm20754",2.67680162591185e-75,-0.26690629384927,0,0.104,6.3616867441421e-71
"clip3",2.97497437368155e-75,-0.512538458406336,0.074,0.299,7.07032409649157e-71
"c1orf122",3.12006701777382e-75,1.31032529749753,0.259,0,7.41515127444125e-71
"foxp4",3.93627647046061e-75,-0.434673742418448,0.015,0.159,9.35495465969668e-71
"foxn3",4.20957946996023e-75,-0.52345621746291,0.266,0.609,1.00044865683075e-70
"slc15a2",5.65302868274125e-75,-0.419230243631552,0.002,0.113,1.34349879674029e-70
"nacc2",5.74677257657762e-75,-0.327184834998004,0.003,0.119,1.36577797054944e-70
"cxcl14",6.09981677788873e-75,1.67126768582741,0.267,0.005,1.44968245543304e-70
"smg9",6.42812950849228e-75,-0.583245736867599,0.036,0.214,1.52770925898828e-70
"bicd1",6.43189456608082e-75,-0.379937121594109,0.066,0.289,1.52860406257477e-70
"gjd2",6.85779108080323e-75,-0.532860726446702,0.022,0.182,1.6298226282637e-70
"snap91",8.54210027114282e-75,-0.468525373485316,0.118,0.386,2.0301155504398e-70
"smarcc2",9.03002644930755e-75,-0.365343504083968,0.137,0.426,2.14607608594243e-70
"zfp771",1.27807678835931e-74,-0.299647991921116,0,0.103,3.03747729521473e-70
"hist1h4i",1.27807678835931e-74,-0.308320572754829,0,0.103,3.03747729521473e-70
"b230217c12rik",1.27807701403379e-74,-0.306150506577005,0,0.103,3.03747783155271e-70
"gm49336",1.27807701403379e-74,-0.346791212791412,0,0.103,3.03747783155271e-70
"ckap5",1.78319208312462e-74,-0.345973713103755,0.052,0.259,4.23793430475396e-70
"ankrd6",2.36761074221859e-74,-0.379900419840043,0.002,0.112,5.62686368995671e-70
"hlf",3.59316114713702e-74,-0.49766695309312,0.231,0.565,8.53950678228585e-70
"sec14l1",3.82533448575309e-74,-0.340648030967777,0.072,0.303,9.09128993884079e-70
"tram1l1",5.63217696621635e-74,-0.287896921066846,0.019,0.172,1.33854317779098e-69
"tro",5.99016628109903e-74,-0.406169738571016,0.01,0.142,1.42362291836599e-69
"zfp637",6.09808600403074e-74,-0.276332606203297,0,0.103,1.44927111971795e-69
"zfp68",6.09808708030336e-74,-0.326145412677747,0,0.103,1.4492713755049e-69
"stx4a",6.09808708030336e-74,-0.36301943169352,0,0.103,1.4492713755049e-69
"map7d2",7.38220337159253e-74,-0.400121411992142,0.067,0.287,1.75445445329268e-69
"tmem57",1.22972077767326e-73,-0.43025191491796,0.076,0.305,2.92255440021827e-69
"spred1",1.45701811369309e-73,-0.458185048818591,0.028,0.195,3.462749249003e-69
"cdk10",2.16370311981405e-73,-0.561077763890276,0.042,0.229,5.14225683455008e-69
"paqr9",2.49804363732096e-73,-0.47686292461295,0.019,0.168,5.936850508457e-69
"abraxas2",2.90754713988793e-73,-0.286634220359085,0,0.102,6.91007653265766e-69
"mfap1b",2.90754713988793e-73,-0.294866806516168,0,0.102,6.91007653265766e-69
"prox1os",2.90754765282042e-73,-0.25224668914966,0,0.102,6.91007775169301e-69
"zfp639",2.90754765282042e-73,-0.312896072086471,0,0.102,6.91007775169301e-69
"zfp523",2.90754765282042e-73,-0.332974529798859,0,0.102,6.91007775169301e-69
"slx1b",2.90754765282042e-73,-0.419167009933497,0,0.102,6.91007775169301e-69
"miga1",2.90754816575225e-73,-0.354663505530142,0,0.102,6.91007897072679e-69
"pfkl",4.02098773379076e-73,-0.395044930884263,0.174,0.483,9.55627944812713e-69
"prpf39",4.48984487622373e-73,-0.380955267619323,0.047,0.244,1.06705653328333e-68
"ablim1",4.72977654452932e-73,-0.804144324564912,0.121,0.366,1.12407869357284e-68
"mob1b",5.87825569532098e-73,-0.388560625819538,0.005,0.124,1.39702624854998e-68
"adamts5",5.98475430571373e-73,-0.588820463886268,0.032,0.2,1.42233670829592e-68
"tnik",6.13188189925197e-73,-0.499871399848699,0.022,0.178,1.45730305217622e-68
"rpl23",1.04128339159283e-72,-0.657757446761242,0.275,0.559,2.47471410845953e-68
"hrh3",1.22711575908919e-72,-0.48233107722612,0.01,0.141,2.91636331305138e-68
"zfp263",1.38534204766739e-72,-0.32118752544695,0,0.101,3.29240391048632e-68
"2700097o09rik",1.38534229195087e-72,-0.342445034260212,0,0.101,3.29240449105044e-68
"1110032a03rik",1.38534253623475e-72,-0.320075884203057,0,0.101,3.29240507161551e-68
"epha10",1.57585513356616e-72,-0.521867756163135,0.012,0.148,3.74517731043334e-68
"rcvrn",1.65124081287222e-72,1.41808901891729,0.415,0.134,3.92433891587211e-68
"anapc1",2.21723236656395e-72,-0.428869523552497,0.026,0.187,5.26947444237587e-68
"stim1",2.4588005825166e-72,-0.379516093344994,0.012,0.147,5.84358546440894e-68
"tmod2",3.41963404862856e-72,-0.399176643977487,0.055,0.26,8.12710227997064e-68
"dusp5",3.58762984895068e-72,-0.447665229479206,0.026,0.188,8.5263610990162e-68
"pttg1",3.82208467642998e-72,-0.250806988693539,0.01,0.138,9.08356644200349e-68
"kiaa1456",4.14650791478814e-72,1.37245659681891,0.25,0,9.85459071028549e-68
"cdk11b",4.2156292355758e-72,-0.344946053357484,0.079,0.314,1.00188644412694e-67
"fam13c",6.23128510766409e-72,-0.450410257489478,0.02,0.169,1.48092721868745e-67
"plcl1",6.28029115761344e-72,-0.366108274805105,0.035,0.212,1.49257399651841e-67
"epha4",6.32549096573976e-72,-0.515334224585003,0.023,0.178,1.50331618291771e-67
"cadm4",6.35012788725476e-72,-0.349533089134932,0.041,0.228,1.50917139368497e-67
"pclo",6.48547584943582e-72,-0.478679812268117,0.211,0.531,1.54133819037692e-67
"arl4c",1.46153435791149e-71,1.53925377407481,0.258,0.006,3.47348255501245e-67
"cygb",1.7115393999724e-71,-0.425553805267267,0.097,0.343,4.0676445379744e-67
"znf91",2.31888554081727e-71,1.36958014545829,0.248,0,5.51106337630632e-67
"diablo",4.07099469744066e-71,-0.362152379150686,0.02,0.169,9.67512599793747e-67
"zer1",5.70738816396775e-71,-0.528471464948369,0.051,0.245,1.35641787104858e-66
"dab2ip",6.57825352972342e-71,-0.284218569238052,0.052,0.252,1.56338773387407e-66
"snrpa",6.73766713862763e-71,-0.32189484379642,0.022,0.174,1.60127397216624e-66
"hmg20b",8.5808309705298e-71,-0.414472096015415,0.009,0.133,2.03932028845611e-66
"extl2",9.21493802808263e-71,-0.290546977504564,0.055,0.258,2.19002217175412e-66
"thra",9.52568868729306e-71,-0.378610757697675,0.172,0.477,2.26387517342207e-66
"trmt1",1.03809167322189e-70,-0.464352619825021,0.025,0.183,2.46712867057913e-66
"saraf",1.10469573213188e-70,1.39338453207447,0.442,0.201,2.62541987698462e-66
"gmppa",1.2006437980477e-70,-0.541803056493719,0.015,0.152,2.85345005044017e-66
"exoc3",1.45062067700944e-70,-0.331416193356681,0.033,0.205,3.44754510098064e-66
"fndc4",1.55355005351478e-70,-0.488752524515279,0.02,0.167,3.69216705718323e-66
"hhatl",1.64691445376017e-70,1.36570278539454,0.245,0,3.91405689080643e-66
"reep6",3.42856654363166e-70,-0.575813316181081,0.075,0.294,8.148331247595e-66
"tceb2",4.3769188818709e-70,1.25791555365252,0.244,0,1.04021854146544e-65
"nuak2",5.07582731500729e-70,-0.362395829152065,0.002,0.104,1.20632111968463e-65
"bag6",5.20063565557539e-70,-0.362798288567844,0.077,0.301,1.23598306990405e-65
