"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"srrm4",1.10697045984956e-07,1.43085582992064,0.253,0.036,0.00263082599487846
"sod3",1.11224991335031e-07,0.428984456027582,0.242,0.03,0.00264337314406834
"srfbp1",1.12300208937759e-07,0.699053558318067,0.297,0.054,0.00266892676561478
"grb14",1.15238449160842e-07,-0.693089457613912,0.044,0.321,0.00273875698275657
"ncor1",1.15645647291009e-07,-0.919362077541297,0.275,0.536,0.00274843445351812
"eif3h",1.16272576907225e-07,-0.97656188315214,0.319,0.56,0.00276333406277711
"epor",1.16660829743456e-07,0.41761933443309,0.198,0.012,0.00277256127968298
"dusp3",1.1834212663916e-07,-0.859979873391504,0.176,0.482,0.00281251898170627
"arl5a",1.19267143391436e-07,0.632428914546607,0.341,0.077,0.00283450292984087
"map2",1.22717617962575e-07,1.16505096901238,0.352,0.083,0.00291650690849856
"ddit3",1.22881233432926e-07,0.773060340510037,0.418,0.125,0.00292039539376693
"borcs7",1.29722734512994e-07,0.728649220685916,0.33,0.077,0.00308299050843582
"ttc19",1.31595595090578e-07,1.17111428669318,0.418,0.143,0.00312750091292267
"kif26a",1.47896369069916e-07,-0.410296993472139,0.022,0.31,0.00351490510731562
"zkscan1",1.50243150790551e-07,0.772983831932257,0.418,0.131,0.00357067872168822
"lzts1",1.50579226947719e-07,0.279299820623332,0.264,0.042,0.0035786659076395
"scrn1",1.51158576685355e-07,0.326637148261251,0.231,0.024,0.00359243473350415
"rpl36",1.52318875631822e-07,-0.628934274174662,0.516,0.815,0.00362001039826587
"smpdl3a",1.56261692927856e-07,-0.731364251395554,0.066,0.345,0.00371371539412344
"1110008f13rik",1.56805210447965e-07,-0.601040207102434,0,0.256,0.00372663263150634
"bc005624",1.56807044180581e-07,-0.517332764951783,0,0.256,0.00372667621199569
"zkscan3",1.56807044180581e-07,-0.539369519753302,0,0.256,0.00372667621199569
"acaa1a",1.56807044180581e-07,-0.5595397286551,0,0.256,0.00372667621199569
"supt5",1.56807044180581e-07,-0.649472900283568,0,0.256,0.00372667621199569
"1810058i24rik",1.56807044180581e-07,-0.666127293095953,0,0.256,0.00372667621199569
"naxd",1.56807044180581e-07,-0.679320891452675,0,0.256,0.00372667621199569
"impg2",1.59128480294614e-07,0.690311774324523,0.176,0.006,0.0037818474626818
"rabac1",1.59566686427879e-07,-0.758805411155351,0.385,0.655,0.00379226186964498
"chd9",1.60679513249033e-07,1.52435139665777,0.538,0.238,0.00381870931187651
"ptrh1",1.62657122152094e-07,0.564785370737166,0.176,0.006,0.00386570916506667
"slc25a36",1.63744364349664e-07,1.15066522252931,0.374,0.107,0.00389154856313412
"guk1",1.67616125924335e-07,1.07096058348741,0.615,0.393,0.00398356484871775
"dnajc15",1.68498420102422e-07,0.743875459069886,0.407,0.137,0.00400453345215415
"clec11a",1.73702949605999e-07,0.25947316988643,0.176,0.006,0.00412822430033618
"jup",1.74450120837846e-07,-0.846929805778827,0.044,0.315,0.00414598157183226
"arf5",1.75869464342459e-07,-0.858493312782357,0.176,0.464,0.00417971368956289
"zfyve21",1.79476137833953e-07,0.64141903235184,0.286,0.054,0.00426542989176172
"cxxc5",1.8264529170925e-07,0.478652546082302,0.253,0.036,0.00434074800276204
"ccdc64",1.86654143565663e-07,1.32968884626506,0.154,0,0.00443602237598155
"rax2",1.86654143565663e-07,0.964178790378334,0.154,0,0.00443602237598155
"rp11-798m19.6",1.86654143565663e-07,0.933655075180585,0.154,0,0.00443602237598155
"pvalb",1.86654143565663e-07,0.886919400799983,0.154,0,0.00443602237598155
"znf141",1.86654143565663e-07,0.83578277993612,0.154,0,0.00443602237598155
"c14orf1",1.86654143565663e-07,0.765970760760976,0.154,0,0.00443602237598155
"ddx60l",1.86654143565663e-07,0.743825167540285,0.154,0,0.00443602237598155
"znf770",1.86654143565663e-07,0.698811600850114,0.154,0,0.00443602237598155
"znf511",1.86654143565663e-07,0.687792194615297,0.154,0,0.00443602237598155
"pigbos1",1.86654143565663e-07,0.681510065923051,0.154,0,0.00443602237598155
"fh",1.86654143565663e-07,0.612737610519752,0.154,0,0.00443602237598155
"kpna5",1.86654143565663e-07,0.578978658215775,0.154,0,0.00443602237598155
"galnt2",1.86654143565663e-07,0.564320975224524,0.154,0,0.00443602237598155
"thap5",1.86654143565663e-07,0.556391911238502,0.154,0,0.00443602237598155
"rbak-rbakdn",1.86654143565663e-07,0.554281921700001,0.154,0,0.00443602237598155
"znf780b",1.86654143565663e-07,0.533238772751413,0.154,0,0.00443602237598155
"c18orf32",1.86654143565663e-07,0.484983553168478,0.154,0,0.00443602237598155
"ckmt2-as1",1.86654143565663e-07,0.475787270052678,0.154,0,0.00443602237598155
"urb1-as1",1.86654143565663e-07,0.475023404875665,0.154,0,0.00443602237598155
"c2orf69",1.86654143565663e-07,0.462491256945836,0.154,0,0.00443602237598155
"c22orf39",1.86654143565663e-07,0.435887323790659,0.154,0,0.00443602237598155
"casp10",1.86654143565663e-07,0.433270985123518,0.154,0,0.00443602237598155
"c19orf25",1.86654143565663e-07,0.390363717921006,0.154,0,0.00443602237598155
"rp11-468e2.4",1.86654143565663e-07,0.387755204523655,0.154,0,0.00443602237598155
"yy1ap1",1.86654143565663e-07,0.386010734365771,0.154,0,0.00443602237598155
"linc00672",1.86654143565663e-07,0.330268943973264,0.154,0,0.00443602237598155
"fam134a",1.86654143565663e-07,0.326425621839416,0.154,0,0.00443602237598155
"znf445",1.86654143565663e-07,0.325149907376224,0.154,0,0.00443602237598155
"c6orf106",1.86654143565663e-07,0.322937703055351,0.154,0,0.00443602237598155
"spata33",1.86654143565663e-07,0.309252912940031,0.154,0,0.00443602237598155
"adm5",1.86654143565663e-07,0.28496413400893,0.154,0,0.00443602237598155
"tmem134",1.86654143565663e-07,0.275522294532768,0.154,0,0.00443602237598155
"krt8",1.86654143565663e-07,0.258353876857103,0.154,0,0.00443602237598155
"linc00924",1.86654143565663e-07,0.253221719070951,0.154,0,0.00443602237598155
"hmcn1",1.95285551171206e-07,-0.731825550747073,0.033,0.304,0.00464115640913489
"nucb2",1.97553249035206e-07,0.570311496406122,0.374,0.107,0.00469505051657072
"erh",1.98328658151e-07,0.787916131224849,0.396,0.131,0.00471347888961666
"swt1",1.99671164154744e-07,-0.609615013734589,0.022,0.286,0.00474538488730164
"prkdc",2.05697158789699e-07,0.586805465953237,0.308,0.065,0.00488859867579598
"ostf1",2.06344387942753e-07,-0.888705694631728,0.253,0.518,0.00490398072384747
"rsu1",2.08419484257909e-07,-0.564055941470655,0.165,0.44,0.00495329746287346
"vezt",2.08503563824186e-07,1.2328713866876,0.341,0.089,0.0049552956978456
"ptp4a1",2.09398232009254e-07,0.410467550698661,0.253,0.036,0.00497655838193194
"ctsh",2.10078999095972e-07,-1.10514870303897,0.253,0.494,0.00499273749251488
"gbp3",2.15601928808142e-07,-0.807486657951383,0.066,0.345,0.00512399544005429
"adgre5",2.27759760327734e-07,-0.866560676322049,0.154,0.429,0.00541293846394891
"stx5a",2.31014789262647e-07,-0.480209845633837,0,0.25,0.00549029748161607
"rtf2",2.31014789262647e-07,-0.5372457120445,0,0.25,0.00549029748161607
"siah1a",2.31014789262647e-07,-0.602062946748301,0,0.25,0.00549029748161607
"anks1",2.31014789262647e-07,-0.614534628647482,0,0.25,0.00549029748161607
"4833420g17rik",2.31014789262647e-07,-0.656019908530532,0,0.25,0.00549029748161607
"col4a3",2.41501509076503e-07,0.364033155072676,0.187,0.012,0.00573952486471216
"jpx",2.46513198531682e-07,0.556410502301967,0.187,0.012,0.00585863267630394
"ptbp3",2.49041954445687e-07,-0.690271860004284,0.099,0.375,0.00591873108935621
"gemin7",2.55551067151702e-07,-0.861197658091574,0.088,0.357,0.00607342666192734
"vmp1",2.56846798102895e-07,0.908596232491296,0.418,0.161,0.0061042210037134
"nsun6",2.60803820695828e-07,0.784646752557689,0.297,0.06,0.00619826360265704
"hnrnpa3",2.62441502931067e-07,1.0146299735119,0.495,0.238,0.00623718475865975
"arhgef1",2.63966672373121e-07,-0.820431981962291,0.143,0.411,0.00627343193561958
"epb41l2",2.73255225956149e-07,1.73199026943815,0.604,0.315,0.00649418370007383
"cgnl1",2.80199774796938e-07,-0.999652877510709,0.22,0.482,0.00665922784782404
"cadps2",2.84517112463203e-07,0.423268492314439,0.187,0.012,0.00676183369480048
"ndufb4",2.86113740859032e-07,0.966451504147206,0.407,0.155,0.00679977916525576
"dusp11",2.89059613785473e-07,-0.866617314433323,0.143,0.417,0.00686979078122556
"unc119",2.90747321937872e-07,1.11449209355077,0.637,0.357,0.00690990085317546
"ptprr",2.92028853813123e-07,-0.770700801505855,0.022,0.28,0.00694035773972268
"lepr",2.93306619929356e-07,0.315534921942655,0.22,0.024,0.00697072512924107
"cers4",2.93496131816217e-07,-0.927338779237741,0.165,0.435,0.00697522906874421
"ano2",2.96376226761885e-07,0.880747439016025,0.187,0.012,0.00704367740522295
"capns1",3.02816000597194e-07,-1.01386904186984,0.33,0.565,0.00719672507019292
"nisch",3.25572714153637e-07,-0.899562850401196,0.154,0.423,0.00773756112457533
"trim12a",3.39444866305842e-07,-0.517734380356782,0,0.244,0.00806724669262463
"h13",3.39444866305842e-07,-0.518385884188409,0,0.244,0.00806724669262463
"0610037l13rik",3.39444866305842e-07,-0.520660766010681,0,0.244,0.00806724669262463
"spaar",3.39444866305842e-07,-0.560777959777943,0,0.244,0.00806724669262463
"ai837181",3.39444866305842e-07,-0.561305667187065,0,0.244,0.00806724669262463
"zfp664",3.39444866305842e-07,-0.575111558236068,0,0.244,0.00806724669262463
"supt6",3.39444866305842e-07,-0.575805016907675,0,0.244,0.00806724669262463
"grk2",3.39444866305842e-07,-0.587670063881356,0,0.244,0.00806724669262463
"zfp106",3.39444866305842e-07,-0.611317143784654,0,0.244,0.00806724669262463
"plcg2",3.53408266675808e-07,0.854176458852926,0.341,0.089,0.00839910086581725
"irak1",3.74282710996732e-07,-0.675597884763049,0.033,0.298,0.00889520290954833
"ets1",3.74749202281324e-07,-0.833396105771989,0.352,0.601,0.00890628954141794
"tmem230",3.76733184614773e-07,0.417273725237962,0.341,0.083,0.0089534408655547
"dut",4.03651971407628e-07,0.6030533518447,0.352,0.095,0.00959319275247369
"rdh11",4.06993445927022e-07,0.754998113078045,0.308,0.065,0.0096726062359016
"arfgef3",4.15072365772884e-07,0.275442609104605,0.198,0.018,0.00986460984495835
"sema4b",4.25568619923661e-07,0.791810099934263,0.165,0.006,0.0101140638211057
"rho",4.2752067903195e-07,0.639759010404913,0.791,0.613,0.0101604564578733
"nphp3",4.31359968611607e-07,0.52839111472166,0.198,0.018,0.0102517010140234
"adgrl4",4.41158823707671e-07,-0.831813757215117,0.363,0.607,0.0104845806042365
"nudt3",4.41536825564354e-07,0.83509861874164,0.495,0.202,0.0104935641963624
"kbtbd11",4.46068135091716e-07,-0.786308343628538,0.066,0.327,0.0106012552985897
"hook2",4.56943561412893e-07,0.921355235065997,0.198,0.018,0.0108597206805388
"terf2ip",4.60465176231138e-07,1.00441405648691,0.407,0.149,0.0109434153783092
"arap2",4.6715462834113e-07,-0.850950497436125,0.044,0.304,0.0111023968971553
"ormdl1",4.6959306719523e-07,0.72564030597448,0.308,0.071,0.0111603488349618
"gba2",4.7339053160111e-07,0.70239495334274,0.242,0.036,0.011250599374032
"odf2l",4.77597284452807e-07,1.13330866847644,0.341,0.089,0.0113505770623054
"rgs16",4.80605848634567e-07,0.992579327549117,0.209,0.024,0.0114220785986491
"lyplal1",4.84968831644088e-07,0.391553181846642,0.165,0.006,0.0115257692528534
"gpm6b",4.92868414422372e-07,0.56324828426487,0.264,0.048,0.0117135107371621
"ptgs2",4.93364055538741e-07,0.749314391328277,0.198,0.018,0.0117252901439337
"9530068e07rik",4.97471697645439e-07,-0.458448508709656,0,0.238,0.0118229123662415
"tmeff1",4.97471697645439e-07,-0.53218561501339,0,0.238,0.0118229123662415
"smim26",4.97471697645439e-07,-0.591620473340819,0,0.238,0.0118229123662415
"gm26917",4.97471697645439e-07,-0.631111122005288,0,0.238,0.0118229123662415
"mtfr1l",4.97471697645439e-07,-0.635519140998865,0,0.238,0.0118229123662415
"clstn1",5.08852558749775e-07,-0.651350193538163,0.22,0.476,0.0120933899112472
"chchd10",5.2235318165831e-07,0.407729175319068,0.363,0.095,0.0124142457152914
"tceal3",5.23607284707497e-07,0.604047169883973,0.242,0.036,0.0124440507283584
"ric3",5.34569989023354e-07,1.20677199229487,0.308,0.071,0.012704590359129
"rgs9",5.36522342658314e-07,1.45897440720738,0.209,0.024,0.0127509899956175
"rp11-96l14.7",5.37149223356984e-07,0.982921042486497,0.143,0,0.0127658884423021
"sptbn5",5.37149223356984e-07,0.885006451256738,0.143,0,0.0127658884423021
"ac007246.3",5.37149223356984e-07,0.770342360052345,0.143,0,0.0127658884423021
"kiaa1919",5.37149223356984e-07,0.738425018826658,0.143,0,0.0127658884423021
"defb119",5.37149223356984e-07,0.634424867430313,0.143,0,0.0127658884423021
"gabpb1-as1",5.37149223356984e-07,0.619887870203102,0.143,0,0.0127658884423021
"znf395",5.37149223356984e-07,0.59842403619247,0.143,0,0.0127658884423021
"slc2a11",5.37149223356984e-07,0.590641343003335,0.143,0,0.0127658884423021
"wash1",5.37149223356984e-07,0.53334918278425,0.143,0,0.0127658884423021
"znf174",5.37149223356984e-07,0.526390956487817,0.143,0,0.0127658884423021
"exd3",5.37149223356984e-07,0.523439016940257,0.143,0,0.0127658884423021
"tpt1-as1",5.37149223356984e-07,0.481950522733387,0.143,0,0.0127658884423021
"znf639",5.37149223356984e-07,0.480628707347813,0.143,0,0.0127658884423021
"c2orf49",5.37149223356984e-07,0.470489901236663,0.143,0,0.0127658884423021
"wnt2b",5.37149223356984e-07,0.4666052680049,0.143,0,0.0127658884423021
"rnasek",5.37149223356984e-07,0.4648384254821,0.143,0,0.0127658884423021
"c6orf226",5.37149223356984e-07,0.440945326627006,0.143,0,0.0127658884423021
"dhrsx",5.37149223356984e-07,0.437981284560018,0.143,0,0.0127658884423021
"ccdc159",5.37149223356984e-07,0.434367587694624,0.143,0,0.0127658884423021
"ddx39a",5.37149223356984e-07,0.429061658983456,0.143,0,0.0127658884423021
"dleu2",5.37149223356984e-07,0.397951542799342,0.143,0,0.0127658884423021
"rpph1",5.37149223356984e-07,0.376691430308659,0.143,0,0.0127658884423021
"rp11-180c16.1",5.37149223356984e-07,0.357327316530698,0.143,0,0.0127658884423021
"fam21c",5.37149223356984e-07,0.35025482716146,0.143,0,0.0127658884423021
"tspyl5",5.37149223356984e-07,0.327688144210138,0.143,0,0.0127658884423021
"mpzl2",5.37149223356984e-07,0.315555229082075,0.143,0,0.0127658884423021
"nexn",5.37149223356984e-07,0.305512590730317,0.143,0,0.0127658884423021
"c1orf174",5.37149223356984e-07,0.284960950895049,0.143,0,0.0127658884423021
"tnfrsf10a",5.37149223356984e-07,0.274347066504449,0.143,0,0.0127658884423021
"znf324",5.37149223356984e-07,0.273919627406823,0.143,0,0.0127658884423021
"mica",5.37149223356984e-07,0.272495364630282,0.143,0,0.0127658884423021
"rp11-473i1.5",5.37149223356984e-07,0.27218126486826,0.143,0,0.0127658884423021
"rp11-758h9.2",5.37149223356984e-07,0.2638103725085,0.143,0,0.0127658884423021
"samd4a",5.37149223356984e-07,0.25908410218751,0.143,0,0.0127658884423021
"klf7",5.39246909257528e-07,-0.584014844543203,0.198,0.494,0.0128157420454144
"nr4a2",5.89901487095295e-07,0.866867162759212,0.319,0.089,0.0140195987423068
"araf",6.11470989616195e-07,-0.770519837811682,0.055,0.321,0.0145322195392185
"hspa8",6.50601265127584e-07,-0.57760137414706,0.462,0.702,0.0154621896670222
"csrnp1",6.60934608901312e-07,0.719822466974055,0.33,0.095,0.0157077719151486
"fstl1",6.60934608901312e-07,0.355952421061191,0.341,0.089,0.0157077719151486
"arl4a",6.6203712633406e-07,-0.69368582994133,0.385,0.607,0.0157339743444553
"rassf9",6.84552093826061e-07,-0.618599707212467,0.033,0.292,0.0162690650618702
"hmgn3",6.87715994578062e-07,1.03462143737556,0.451,0.185,0.0163442583271422
"pafah1b1",6.93620644292853e-07,-0.668746329311294,0.253,0.5,0.0164845882322639
"arrdc3",6.95475034725973e-07,0.43985133171184,0.33,0.083,0.0165286596752975
"nav1",6.99279821641676e-07,-0.801762065646255,0.099,0.357,0.0166190842411361
"abhd16a",7.27188426453032e-07,-0.423727743483108,0,0.232,0.0172823601430828
"zfp292",7.27188426453032e-07,-0.490590477418091,0,0.232,0.0172823601430828
"bc005561",7.27196688741268e-07,-0.404118957127768,0,0.232,0.017282556504625
"rab9",7.27196688741268e-07,-0.433766791164983,0,0.232,0.017282556504625
"eif3j1",7.27196688741268e-07,-0.453361316269731,0,0.232,0.017282556504625
"arf2",7.27196688741268e-07,-0.464884526423197,0,0.232,0.017282556504625
"zfp771",7.27196688741268e-07,-0.500044158075422,0,0.232,0.017282556504625
"prdm16",7.27196688741268e-07,-0.508945639364296,0,0.232,0.017282556504625
"zwint",7.27196688741268e-07,-0.614193252164201,0,0.232,0.017282556504625
"h2-ke6",7.27196688741268e-07,-0.622344679695195,0,0.232,0.017282556504625
"slc16a9",7.27196688741268e-07,-0.626192890849948,0,0.232,0.017282556504625
"bmyc",7.27196688741268e-07,-0.634325812561383,0,0.232,0.017282556504625
"smox",7.28999971058734e-07,-0.54028085428406,0.011,0.25,0.0173254133121819
"esam",7.2942340295563e-07,-0.677010456329836,0.352,0.577,0.0173354765946435
"ebf1",7.3648628972317e-07,-0.911450251575045,0.374,0.583,0.0175033331615609
"rnase4",7.49360326747682e-07,-0.546096012191961,0.011,0.25,0.0178092975254854
"cdk2ap1",8.02304941810579e-07,-0.565328740486618,0.033,0.28,0.0190675792470702
"b4galt4",8.12182676056133e-07,-0.675714900328746,0.132,0.387,0.01930233347915
"tdg",8.17453648842203e-07,0.40363266017866,0.275,0.054,0.0194276034183838
"plpp2",8.26668264849044e-07,0.760130916418489,0.231,0.036,0.0196465979824024
"timmdc1",8.483621826087e-07,0.466762524985441,0.22,0.03,0.0201621756318784
"zmynd19",8.49624311380134e-07,1.67967378588749,0.253,0.048,0.0201921713842603
"syt11",8.59401775591716e-07,0.578109241478932,0.286,0.06,0.0204245425987127
"gprc5b",8.67027520719284e-07,0.279403161062688,0.264,0.048,0.0206057760574145
"sept6",8.75712928739238e-07,0.454512002699684,0.209,0.024,0.0208121934644167
"mon1b",8.79524751718679e-07,0.434478350187338,0.176,0.012,0.0209027852493461
"ddx39b",9.13839369817335e-07,-0.603898381487141,0.165,0.435,0.0217183064630788
"ednrb",9.51541541776378e-07,0.354129288197247,0.264,0.048,0.0226143362818574
"strn3",9.56735716389658e-07,-0.613205104508573,0.165,0.44,0.0227377810357166
"adamts9",9.60800936741172e-07,0.433885229070972,0.297,0.071,0.0228343950625907
"pttg1",9.80886036338366e-07,-0.603309812122436,0.044,0.298,0.0233117375396176
"myo10",1.05160030973049e-06,-0.54112271880108,0.264,0.506,0.0249923329610549
"ppp1r16b",1.05432632993237e-06,-0.593459351885373,0.022,0.262,0.0250571195571728
"utp11",1.06030282792899e-06,-0.401440830926912,0,0.226,0.0251991570085604
"supt20",1.06031479013853e-06,-0.478330187529889,0,0.226,0.0251994413024324
"gt(rosa)26sor",1.06031479013853e-06,-0.492962589720522,0,0.226,0.0251994413024324
"rnaset2b",1.06031479013853e-06,-0.613806271244671,0,0.226,0.0251994413024324
"gstm1",1.06031479013853e-06,-0.63634955129,0,0.226,0.0251994413024324
"il3ra",1.06110691044553e-06,0.717766138779589,0.297,0.071,0.0252182668336484
"cluap1",1.06208020069235e-06,1.02619217888808,0.264,0.054,0.0252413980496545
"col14a1",1.08808993379554e-06,0.483903252251022,0.242,0.042,0.0258595453665849
"arpc3",1.09657648053442e-06,-0.616517274573886,0.363,0.601,0.026061236636381
"fn1",1.10535275048054e-06,-0.907606061564296,0.385,0.625,0.0262698134679206
"s100a1",1.12632409587838e-06,-0.701911638607794,0.022,0.262,0.0267682184626455
"dph3",1.13630961213904e-06,-0.901603484425959,0.11,0.363,0.0270055342420963
"egfl7",1.14033150772431e-06,-0.850142925675861,0.484,0.625,0.0271011186125759
"ska2",1.14180777148262e-06,0.438460728059058,0.242,0.042,0.027136203497056
"ptpn18",1.14427969730714e-06,0.4724990116385,0.253,0.048,0.0271949512862015
"serpinf1",1.15664354708354e-06,0.94511384547196,0.154,0.006,0.0274887905399875
"slc35e3",1.18199730615336e-06,1.17884730864084,0.154,0.006,0.0280913479780408
"paip2",1.21860139917124e-06,-0.875789775109404,0.286,0.524,0.0289612808527036
"cebpb",1.2389186234736e-06,0.460459675420862,0.341,0.101,0.0294441400054735
"trim47",1.24024554783355e-06,-0.693027860829855,0.121,0.369,0.0294756756898122
"cox8a",1.26178571194269e-06,-0.508488280490629,0.505,0.75,0.02998759923003
"ramp2",1.27770317070121e-06,-0.751439061933407,0.385,0.613,0.030365893554885
"sez6l2",1.29507666158245e-06,0.804027140473274,0.231,0.036,0.0307787919391684
"gdap1",1.34572380119206e-06,0.585193471072297,0.154,0.006,0.0319824718591306
"spp1",1.36936534802186e-06,0.816051250922158,0.187,0.018,0.0325443368610875
"gnb2",1.37740827128951e-06,-0.746990660279828,0.352,0.583,0.0327354849754665
"ube2i",1.39943012922702e-06,0.694601671875758,0.319,0.095,0.0332588564512093
"pecam1",1.4292472936601e-06,-0.611732446226713,0.385,0.619,0.0339674911811258
"gabarapl2",1.42985105273366e-06,1.13953864717239,0.516,0.315,0.0339818401192683
"plekhb1",1.43189647466184e-06,1.26516132316355,0.308,0.083,0.0340304516168134
"mrpl30",1.43854741345239e-06,-0.571745052279642,0.033,0.274,0.0341885178281095
"ndrg2",1.46274191161957e-06,0.413500979455848,0.363,0.101,0.0347635242715508
"ctnnbip1",1.49108579314626e-06,-0.699522381796837,0.143,0.393,0.035437144959914
"bcap29",1.4935039389727e-06,0.588403824129162,0.33,0.095,0.0354946146136252
"rftn1",1.49874519095152e-06,0.273883425087275,0.286,0.065,0.0356191782081538
"tnfrsf10b",1.5044565036118e-06,0.527934216960951,0.187,0.018,0.0357549132648381
"eid1",1.5218039730599e-06,0.927048229431903,0.593,0.399,0.0361671932237415
"osbpl9",1.53035187269307e-06,-0.70393712231663,0.165,0.417,0.0363703426064236
"coq4",1.53297112665944e-06,0.358281268061826,0.187,0.018,0.0364325917961883
"sgk494",1.53767392838667e-06,1.1979813425136,0.132,0,0.0365443585820377
"golga8b",1.53767392838667e-06,1.11582952884683,0.132,0,0.0365443585820377
"iqgap2",1.53767392838667e-06,0.94786428361638,0.132,0,0.0365443585820377
"rassf2",1.53767392838667e-06,0.703779295087024,0.132,0,0.0365443585820377
"trim52",1.53767392838667e-06,0.703515796736912,0.132,0,0.0365443585820377
"pvrl1",1.53767392838667e-06,0.599439375695677,0.132,0,0.0365443585820377
"ftsj2",1.53767392838667e-06,0.595738100332791,0.132,0,0.0365443585820377
"znf581",1.53767392838667e-06,0.577297366342553,0.132,0,0.0365443585820377
"znf592",1.53767392838667e-06,0.575844055578645,0.132,0,0.0365443585820377
"znf821",1.53767392838667e-06,0.562485118531831,0.132,0,0.0365443585820377
"dhrs12",1.53767392838667e-06,0.555830295913126,0.132,0,0.0365443585820377
"timm23b",1.53767392838667e-06,0.526887189189057,0.132,0,0.0365443585820377
"kiaa0232",1.53767392838667e-06,0.471977893470602,0.132,0,0.0365443585820377
"znf136",1.53767392838667e-06,0.434613702194664,0.132,0,0.0365443585820377
"c14orf159",1.53767392838667e-06,0.388895063454116,0.132,0,0.0365443585820377
"ctd-3064m3.7",1.53767392838667e-06,0.372943161265792,0.132,0,0.0365443585820377
"c11orf49",1.53767392838667e-06,0.372024263225071,0.132,0,0.0365443585820377
"kiaa1161",1.53767392838667e-06,0.371166053650517,0.132,0,0.0365443585820377
"hyi",1.53767392838667e-06,0.35465151201001,0.132,0,0.0365443585820377
"c21orf2",1.53767392838667e-06,0.351830526916066,0.132,0,0.0365443585820377
"fhit",1.53767392838667e-06,0.340333350344011,0.132,0,0.0365443585820377
"c5orf42",1.53767392838667e-06,0.314744172367625,0.132,0,0.0365443585820377
"sytl2",1.53767392838667e-06,0.31285740595331,0.132,0,0.0365443585820377
"fam122c",1.53767392838667e-06,0.287990569392393,0.132,0,0.0365443585820377
"c1orf52",1.53767392838667e-06,0.274761332956489,0.132,0,0.0365443585820377
"1810022k09rik",1.54217104853469e-06,-0.41175120931662,0,0.22,0.0366512371394755
"trim30a",1.54217104853469e-06,-0.44102743811719,0,0.22,0.0366512371394755
"rapgef6",1.54217104853469e-06,-0.44130539651648,0,0.22,0.0366512371394755
"kctd12b",1.54217104853469e-06,-0.476788294626094,0,0.22,0.0366512371394755
"gstt2",1.54217104853469e-06,-0.493760342028004,0,0.22,0.0366512371394755
"rnaset2a",1.54217104853469e-06,-0.501541023087118,0,0.22,0.0366512371394755
"phf11d",1.54217104853469e-06,-0.502960638463882,0,0.22,0.0366512371394755
"zfp422",1.54217104853469e-06,-0.509898834212939,0,0.22,0.0366512371394755
"ifi47",1.54217104853469e-06,-0.525201521841709,0,0.22,0.0366512371394755
"mia2",1.54217104853469e-06,-0.52647434438356,0,0.22,0.0366512371394755
"thap12",1.54217104853469e-06,-0.75633878513397,0,0.22,0.0366512371394755
"tmem129",1.54588454774e-06,0.449322498847466,0.22,0.03,0.0367394921615888
"polr2l",1.57005476231872e-06,0.756079542656833,0.407,0.161,0.0373139214812666
"rab12",1.58977660477741e-06,-0.627539998092456,0.099,0.345,0.0377826307891398
"tex261",1.59510303654923e-06,-0.635717509563576,0.088,0.339,0.037909218766629
"srm",1.6335607274932e-06,0.265478796529155,0.253,0.048,0.0388232042496035
"plk3",1.68636367623217e-06,0.4748537522175,0.341,0.101,0.0400781191293338
"acvrl1",1.69704582557876e-06,-0.648636550884102,0.352,0.565,0.0403319910907048
"nasp",1.71071779881784e-06,0.956175128394855,0.385,0.131,0.0406569192067048
"mrpl57",1.72702138929401e-06,1.00525785776756,0.374,0.125,0.0410443903379615
"ndn",1.89098502396656e-06,0.285828573859637,0.275,0.06,0.0449411500795892
"tspan5",1.90130940501592e-06,-0.586508026885438,0.253,0.488,0.0451865193196085
"calm1",1.92224181361426e-06,-0.517584245434282,0.538,0.827,0.0456839989423565
"mier1",1.93129291084439e-06,-0.842412771965281,0.253,0.47,0.0458991073191277
"ndufs5",1.98981166837386e-06,1.03589108073503,0.44,0.202,0.0472898641105733
"ppp2r2b",2.02218363303629e-06,1.2666076673899,0.209,0.03,0.0480592162227405
"ccni",2.0261635768568e-06,1.1064491134306,0.462,0.244,0.0481538035675787
"ctss",2.03532024379069e-06,0.43498344133468,0.165,0.012,0.0483714209139294
"nxpe3",2.08367024612108e-06,0.454839466737363,0.198,0.024,0.0495205070693137
"sncg",2.08624281588062e-06,0.421362119742446,0.407,0.149,0.0495816467622188
"msh6",2.08638124493979e-06,0.681907420799246,0.242,0.042,0.049584936667239
"grhpr",2.0866187929086e-06,0.634348227351212,0.253,0.048,0.0495905822322658
"fut8",2.10088083596478e-06,-0.668627502536643,0.121,0.381,0.049929533947539
"rp1",2.13489334301573e-06,1.27282512082898,0.451,0.202,0.0507378751901117
"nfatc2ip",2.15892751921187e-06,0.832013987884807,0.198,0.024,0.0513090714215892
"col4a2",2.16778104563839e-06,-0.879462172517141,0.209,0.435,0.0515194843306419
"mfap1b",2.23746386872097e-06,-0.597692643548294,0,0.214,0.0531755663040227
"h2-ab1",2.23748876155757e-06,-0.467546328189379,0,0.214,0.0531761579071771
"fam92a",2.23748876155757e-06,-0.468504896420598,0,0.214,0.0531761579071771
"selenos",2.23748876155757e-06,-0.486191571409408,0,0.214,0.0531761579071771
