"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"dus3l",6.49426485564201e-15,-0.464999052193536,0.008,0.156,1.54342698559188e-10
"brd8",6.88769254113368e-15,-0.510058411372149,0.073,0.324,1.63692900932583e-10
"fam174a",7.08605951126019e-15,-0.493314975232663,0.027,0.214,1.6840729034461e-10
"dpm3",7.52467488224127e-15,-0.396234892788282,0.021,0.197,1.78831423251346e-10
"ahcyl2",7.54886708569971e-15,-0.334563168501162,0.019,0.191,1.79406375158739e-10
"mapre1",7.81654729199311e-15,-0.274850219807823,0.019,0.191,1.85768062941508e-10
"ctbp1",7.82353451452983e-15,-0.44506482064977,0.068,0.318,1.85934121272316e-10
"tcf25",7.96853953681339e-15,0.872817216718363,0.724,0.595,1.89380310631907e-10
"ppp1r1a",7.97887428980083e-15,-0.44050300424304,0.035,0.237,1.89625926371407e-10
"1110008p14rik",8.05773210578914e-15,-0.257318956136433,0,0.121,1.91500061226185e-10
"jpt1",8.05773210578914e-15,-0.287731605814579,0,0.121,1.91500061226185e-10
"3830406c13rik",8.05773210578914e-15,-0.329821648830978,0,0.121,1.91500061226185e-10
"6030419c18rik",8.05773210578914e-15,-0.334417241126043,0,0.121,1.91500061226185e-10
"5031425e22rik",8.05773210578914e-15,-0.348009673234597,0,0.121,1.91500061226185e-10
"zfp260",8.05773210578914e-15,-0.366672165926596,0,0.121,1.91500061226185e-10
"ai413582",8.05773210578914e-15,-0.371546782454532,0,0.121,1.91500061226185e-10
"h2-ke6",8.05773210578914e-15,-0.382407820743248,0,0.121,1.91500061226185e-10
"zfp651",8.05773210578914e-15,-0.388307928262323,0,0.121,1.91500061226185e-10
"mtfr1l",8.05773210578914e-15,-0.393556146936179,0,0.121,1.91500061226185e-10
"c78859",8.05773210578914e-15,-0.404439185223638,0,0.121,1.91500061226185e-10
"2610037d02rik",8.05773210578914e-15,-0.404535401947724,0,0.121,1.91500061226185e-10
"selenoi",8.05773210578914e-15,-0.422668417498273,0,0.121,1.91500061226185e-10
"ghr",8.05773210578914e-15,-0.436025090786786,0,0.121,1.91500061226185e-10
"nell1",8.05773210578914e-15,-0.439345709975514,0,0.121,1.91500061226185e-10
"mtif2",8.05773210578914e-15,-0.448350991575761,0,0.121,1.91500061226185e-10
"zfp386",8.05773210578914e-15,-0.475928614523011,0,0.121,1.91500061226185e-10
"grk2",8.05773210578914e-15,-0.521662420589137,0,0.121,1.91500061226185e-10
"il11ra1",8.05773210578914e-15,-0.543970053469369,0,0.121,1.91500061226185e-10
"ercc5",8.05773210578914e-15,-0.621430656157163,0,0.121,1.91500061226185e-10
"3632451o06rik",8.05773210578914e-15,-0.629133449175303,0,0.121,1.91500061226185e-10
"fkbp1a",8.15288453922344e-15,-0.340930216335629,0.046,0.266,1.93761453959184e-10
"ina",1.0592607915112e-14,-0.665371593900654,0.083,0.341,2.51743919710552e-10
"rpl23",1.07474977353783e-14,-0.642755257829436,0.149,0.457,2.55425031179002e-10
"gna11",1.18549074236922e-14,-0.440605155169743,0.145,0.474,2.81743729831469e-10
"dusp3",1.21410934728496e-14,-0.563389460850102,0.039,0.243,2.88545227475744e-10
"snap91",1.21425774682617e-14,-0.49392218755947,0.118,0.416,2.88580496110707e-10
"mdh2",1.31335520246173e-14,-0.422947299820288,0.046,0.26,3.12131997417056e-10
"kcnt1",1.51536592478049e-14,-0.624345048123297,0.019,0.185,3.60141865683332e-10
"copz1",1.5489165516962e-14,-0.62555667501104,0.06,0.289,3.68115507676118e-10
"gtpbp2",1.55405524291658e-14,-0.523849985345753,0.017,0.179,3.69336769031554e-10
"txndc15",1.59850817781836e-14,-0.437899396642913,0.054,0.277,3.79901453540311e-10
"huwe1",1.61787958319638e-14,-0.650265651858294,0.129,0.416,3.84505261742452e-10
"coq2",1.68443096285196e-14,-0.374806749483707,0.006,0.145,4.00321862631396e-10
"rundc3a",1.7127484982675e-14,-0.500424775344809,0.149,0.468,4.07051808098253e-10
"gnb2l1",1.75532418489517e-14,1.440444980069,0.276,0,4.17170345782186e-10
"golga8b",1.75532872003892e-14,1.48008375481263,0.276,0,4.17171423604451e-10
"foxj2",1.80347109798133e-14,-0.55222022202945,0.019,0.185,4.28612941146243e-10
"srsf1",1.8622486561825e-14,-0.443607681335601,0.104,0.387,4.42582015628333e-10
"fam189a2",1.92868593061337e-14,-0.538223080519613,0.002,0.127,4.58371498269573e-10
"plk2",2.04926759197482e-14,-0.46797190293568,0.037,0.237,4.87028935908736e-10
"cdadc1",2.38019841773435e-14,-0.442525228513264,0.019,0.185,5.65677955958746e-10
"rpl13a",2.46007148894514e-14,1.54502701134467,0.432,0.15,5.84660590062703e-10
"pcsk7",2.5103366914009e-14,1.51425052481948,0.388,0.098,5.96606618078338e-10
"kdm1a",2.54767535881217e-14,-0.492793074343042,0.081,0.335,6.05480525775301e-10
"rbm18",2.73313351760859e-14,-0.323222836999477,0.019,0.185,6.49556511794856e-10
"limk2",2.73368005701301e-14,-0.497743178294982,0.021,0.191,6.49686402349713e-10
"camk2d",3.04789067939752e-14,-0.582595920288444,0.174,0.491,7.24361698865615e-10
"slc6a12",3.09215291294651e-14,-0.770653177955182,0.01,0.156,7.34881061290867e-10
"amn1",3.1132424499483e-14,-0.416146917329524,0.023,0.197,7.39893200654712e-10
"zfp24",3.62990154482739e-14,-0.269772507948418,0,0.116,8.62682401143677e-10
"supt4a",3.62990154482739e-14,-0.293162248695,0,0.116,8.62682401143677e-10
"caml",3.62990154482739e-14,-0.295620908163687,0,0.116,8.62682401143677e-10
"zfp738",3.62990154482739e-14,-0.322088859323728,0,0.116,8.62682401143677e-10
"dnlz",3.62990154482739e-14,-0.325768299606178,0,0.116,8.62682401143677e-10
"zfp639",3.62990154482739e-14,-0.332247997026853,0,0.116,8.62682401143677e-10
"siah1a",3.62990154482739e-14,-0.348928932384338,0,0.116,8.62682401143677e-10
"gm27032",3.62990154482739e-14,-0.3726953381497,0,0.116,8.62682401143677e-10
"washc4",3.62990154482739e-14,-0.382766911137601,0,0.116,8.62682401143677e-10
"erbin",3.62990154482739e-14,-0.383955412066674,0,0.116,8.62682401143677e-10
"mta1",3.62990154482739e-14,-0.385132792620418,0,0.116,8.62682401143677e-10
"d3ertd751e",3.62990154482739e-14,-0.395786544761428,0,0.116,8.62682401143677e-10
"zfp281",3.62990154482739e-14,-0.401380636861233,0,0.116,8.62682401143677e-10
"myg1",3.62990154482739e-14,-0.412885389811281,0,0.116,8.62682401143677e-10
"thap12",3.62990154482739e-14,-0.414182891306578,0,0.116,8.62682401143677e-10
"slx1b",3.62990154482739e-14,-0.419059257276788,0,0.116,8.62682401143677e-10
"stx4a",3.62990154482739e-14,-0.463341757808686,0,0.116,8.62682401143677e-10
"paxx",3.62990154482739e-14,-0.469790296830137,0,0.116,8.62682401143677e-10
"zfp771",3.62990154482739e-14,-0.484656112460533,0,0.116,8.62682401143677e-10
"washc1",3.62990154482739e-14,-0.499891589687179,0,0.116,8.62682401143677e-10
"gcn1l1",3.62990154482739e-14,-0.500915517415348,0,0.116,8.62682401143677e-10
"zfp653",3.62990154482739e-14,-0.503255338476543,0,0.116,8.62682401143677e-10
"spc25",3.62990154482739e-14,-0.708536476225749,0,0.116,8.62682401143677e-10
"prr4",3.9711694846653e-14,1.46252673504054,0.27,0,9.43788139725556e-10
"ap000769.1",3.97120506189875e-14,1.61002999198466,0.27,0,9.43796595010857e-10
"sv2a",4.50939832057989e-14,-0.690234934927448,0.376,0.711,1.07170360486902e-09
"bin1",4.52423926811905e-14,-0.687160744997989,0.203,0.526,1.07523070446117e-09
"prnp",5.05498608533659e-14,-0.649489847378193,0.189,0.538,1.20136799304109e-09
"stxbp5-as1",5.20505455156912e-14,1.54796036753462,0.268,0,1.23703326472592e-09
"spred1",5.39132397158644e-14,-0.527619266780334,0.054,0.272,1.28130205508723e-09
"apoe",5.63943525847361e-14,-0.49023770400574,0.151,0.474,1.34026818352884e-09
"wdfy1",5.70019306358199e-14,-0.374520675844241,0.048,0.26,1.3547078834909e-09
"becn1",5.93694313139027e-14,-0.339567511284707,0.012,0.162,1.41097390460621e-09
"traip",5.96935567062545e-14,-0.576122597522778,0.019,0.179,1.41867706868084e-09
"eno1",6.00579603463553e-14,-0.561772479726699,0.201,0.526,1.42733748559148e-09
"snx3",6.60176944964932e-14,-0.498432481055026,0.056,0.277,1.56897652740366e-09
"larp4b",6.67403059662978e-14,-0.498401176413641,0.073,0.312,1.58615011159503e-09
"plcg2",6.81692589650624e-14,1.68563017791424,0.266,0,1.62011060856367e-09
"dpm1",6.82522011919718e-14,-0.258930262453497,0.012,0.162,1.6220818135284e-09
"csdc2",6.96263013601921e-14,-0.669599987230197,0.068,0.295,1.65473867812633e-09
"vstm2a",6.98246924797689e-14,-0.564096556072261,0.058,0.277,1.65945364147419e-09
"ndufv1",7.16097214238097e-14,-0.551439914793157,0.104,0.37,1.70187663935826e-09
"fam220a",7.18373642099796e-14,-0.40278327961166,0.006,0.139,1.70728679781437e-09
"syt3",7.8740839176644e-14,-0.540856592791981,0.002,0.121,1.87135478387212e-09
"akap11",7.94322378631812e-14,-0.502996216021661,0.114,0.393,1.88778656505636e-09
"nptn",8.16591881601136e-14,-0.660258194919854,0.16,0.474,1.94071226581326e-09
"arl2bp",8.43427131442009e-14,-0.601590469819811,0.056,0.272,2.00448892058508e-09
"rtn1",8.71684703598937e-14,-1.15479687390992,0.247,0.549,2.07164586657323e-09
"prrt2",8.92104263076144e-14,1.44679246485511,0.263,0,2.12017499162676e-09
"slc30a9",9.1051064168038e-14,-0.606634963955769,0.081,0.324,2.16391959101759e-09
"enah",9.3401514738031e-14,-0.378878370070018,0.098,0.364,2.21978039926404e-09
"sars",9.54956359157266e-14,-0.368238788402396,0.104,0.376,2.26954928317316e-09
"clpb",1.06922937924821e-13,-0.476613870068153,0.008,0.145,2.5411305427213e-09
"lztfl1",1.14101211107705e-13,-0.387735021719106,0.023,0.191,2.71172938318573e-09
"rp11-382a20.3",1.16655114606717e-13,1.38253621446044,0.261,0,2.77242545374323e-09
"ppid",1.18241049049432e-13,-0.398750747179852,0.029,0.208,2.81011677170881e-09
"znrf1",1.22386360024303e-13,-0.53581110459488,0.054,0.266,2.90863423233759e-09
"nomo1",1.22711660249358e-13,-0.705738993910257,0.033,0.214,2.91636531748624e-09
"serinc1",1.23561122848378e-13,-0.841548683266446,0.234,0.549,2.93655364561454e-09
"rab6b",1.23752277076387e-13,-0.547559788044775,0.087,0.335,2.94109661699742e-09
"ndufa13",1.36493343430625e-13,-0.530971173752836,0.089,0.341,3.24390079997224e-09
"snap25",1.37132219961125e-13,-0.596856598709734,0.394,0.717,3.25908433959609e-09
"ppme1",1.45603998476905e-13,-0.320430787376681,0.073,0.312,3.46042462780213e-09
"chd4",1.45829787620085e-13,-0.532468532354561,0.205,0.549,3.46579073257894e-09
"cirbp",1.46113441690012e-13,1.12051514806245,0.606,0.428,3.47253205520484e-09
"inha",1.49634346376315e-13,-0.66631168163885,0.017,0.168,3.55620987597951e-09
"ankrd36c",1.52425881528942e-13,1.46422718948639,0.259,0,3.62255350041683e-09
"phkg2",1.53416941955555e-13,-0.625426560675294,0.031,0.208,3.64610704251573e-09
"2410004b18rik",1.62976546767516e-13,-0.266008977025659,0,0.11,3.87330061047678e-09
"rab10os",1.62976546767516e-13,-0.2677793004557,0,0.11,3.87330061047678e-09
"rabl2",1.62976546767516e-13,-0.286313565858197,0,0.11,3.87330061047678e-09
"zfp346",1.62976546767516e-13,-0.330192356872422,0,0.11,3.87330061047678e-09
"zfp467",1.62976546767516e-13,-0.337482276260842,0,0.11,3.87330061047678e-09
"1500011k16rik",1.62976546767516e-13,-0.343664088200993,0,0.11,3.87330061047678e-09
"2510039o18rik",1.62976546767516e-13,-0.356447305677412,0,0.11,3.87330061047678e-09
"1300002e11rik",1.62976546767516e-13,-0.362915354739251,0,0.11,3.87330061047678e-09
"selenoo",1.62976546767516e-13,-0.398722734245015,0,0.11,3.87330061047678e-09
"ercc6l2",1.62976546767516e-13,-0.44369094804148,0,0.11,3.87330061047678e-09
"psg16",1.62976546767516e-13,-0.444335459844283,0,0.11,3.87330061047678e-09
"mirg",1.62976546767516e-13,-0.445936272801582,0,0.11,3.87330061047678e-09
"1600002k03rik",1.62976546767516e-13,-0.478055307283011,0,0.11,3.87330061047678e-09
"fto",1.66080654615382e-13,-0.461274053655919,0.041,0.237,3.94707283758918e-09
"arhgef25",1.67655707753127e-13,-0.430563862284814,0.044,0.243,3.98450555046082e-09
"ttyh1",1.78086088298448e-13,-0.381662626460917,0.048,0.254,4.23239397450093e-09
"tspan3",1.86590498881585e-13,-0.647295942950078,0.199,0.526,4.43450979641974e-09
"zkscan3",1.88124534525382e-13,-0.509381159457514,0.012,0.156,4.47096768753024e-09
"pcbp2",1.88610857822424e-13,-0.593053205288612,0.147,0.434,4.48252564700774e-09
"snrnp48",1.92424155888784e-13,-0.560953821113755,0.035,0.22,4.57315248885284e-09
"gigyf1",1.92914094978855e-13,-0.466482483815693,0.108,0.376,4.58479638126746e-09
"brd3",1.96185693408573e-13,-0.579208557619651,0.098,0.353,4.66254918954816e-09
"ppp1r11",2.01469550975029e-13,-0.343448774946908,0.048,0.254,4.78812534847255e-09
"cuedc1",2.11382727174076e-13,-0.57063489100961,0.048,0.249,5.02372189401908e-09
"ppp1ca",2.13120356252942e-13,-0.415556508854864,0.044,0.243,5.06501838670742e-09
"ckb",2.2000989643522e-13,0.60398136066405,0.905,0.838,5.22875519867943e-09
"cmip",2.27251882254143e-13,-0.428102083606488,0.056,0.272,5.40086823365196e-09
"tango2",2.36979647283968e-13,-0.332546140805735,0.012,0.156,5.63205829735078e-09
"ssc5d",2.50809931416659e-13,-0.616227676693901,0.025,0.191,5.96074883004832e-09
"ndufaf4",2.52762352928756e-13,-0.347371838701477,0.012,0.156,6.00715007970483e-09
"ccdc47",3.01956497599927e-13,-0.724593284194029,0.075,0.301,7.17629812195986e-09
"coro2b",3.0229628868757e-13,-0.518536333166104,0.044,0.237,7.18437359694879e-09
"kirrel3",3.14677294481638e-13,-0.641156821655717,0.029,0.202,7.47862058065061e-09
"tbc1d4",3.17483369059485e-13,-0.531503251454798,0.035,0.22,7.54530974906772e-09
"pmepa1",3.17647529311412e-13,-0.472648440385943,0.048,0.249,7.54921118161502e-09
"scn3b",3.17663668341451e-13,1.56435809676779,0.303,0.035,7.54959474180292e-09
"ppp1r7",3.4174740014746e-13,-0.451114742516626,0.048,0.249,8.12196871190454e-09
"n4bp2l2",3.59498099349234e-13,1.36107452992878,0.467,0.22,8.5438318291339e-09
"ndufa3",3.6247863650898e-13,-0.268392292170802,0.044,0.243,8.61466727527241e-09
"rnf208",3.74569035098967e-13,-0.39256898164762,0.019,0.173,8.90200768816204e-09
"rsrp1",3.7483713355839e-13,-0.611772999911793,0.232,0.561,8.9083793161487e-09
"fosb",3.75910499613121e-13,1.9711098484133,0.27,0.012,8.93388893380544e-09
"gnptg",4.10347737624862e-13,-0.401104266581147,0.031,0.208,9.75232433239247e-09
"anapc5",4.13898673138043e-13,-0.533887003089398,0.147,0.445,9.83671586579874e-09
"plekhm3",4.20834138438213e-13,-0.333483680857187,0.002,0.116,1.00015441341226e-08
"dctn4",4.3386620130975e-13,-0.445473221819548,0.048,0.249,1.03112641403275e-08
"dcun1d5",4.38159640441098e-13,-0.369508239657173,0.023,0.185,1.04133020147231e-08
"snx32",4.68668241161384e-13,-0.382425910113202,0.025,0.191,1.11383694194414e-08
"nbeal1",4.97889702816082e-13,-0.506611847938269,0.056,0.266,1.1832846677127e-08
"capns1",5.09713997898089e-13,-0.275498799702174,0.054,0.266,1.2113862874046e-08
"cpox",5.47439461030044e-13,-0.298667068544611,0.008,0.139,1.301044623084e-08
"slc25a6",5.73885306601857e-13,1.29520471171902,0.249,0,1.36389581966997e-08
"kcnk1",5.77314537844281e-13,-0.485661987199215,0.046,0.243,1.37204573064072e-08
"arl6ip1",5.84606137612392e-13,-0.583122711519926,0.193,0.503,1.38937494664961e-08
"usf1",6.00773038928145e-13,-0.418283606176111,0.01,0.145,1.42779720431663e-08
"slc38a9",6.06497099203919e-13,-0.39351419585998,0.01,0.145,1.44140100596804e-08
"ndufb5",6.21081413019785e-13,-0.302056848889538,0.06,0.277,1.47606208618282e-08
"eif4g3",6.43548088530705e-13,-0.514977421875788,0.124,0.393,1.52945638720207e-08
"ccnt1",6.97143854939006e-13,-0.422504482591266,0.058,0.272,1.65683208564804e-08
"zfp637",7.29395178754717e-13,-0.294499109616377,0,0.104,1.73348058182846e-08
"bc029722",7.29395178754717e-13,-0.305986079592617,0,0.104,1.73348058182846e-08
"rwdd4a",7.29395178754717e-13,-0.310021084513883,0,0.104,1.73348058182846e-08
"ufd1",7.29395178754717e-13,-0.311599718503449,0,0.104,1.73348058182846e-08
"zfp746",7.29395178754717e-13,-0.316379694903853,0,0.104,1.73348058182846e-08
"gm15417",7.29395178754717e-13,-0.319136266107037,0,0.104,1.73348058182846e-08
"2810474o19rik",7.29395178754717e-13,-0.344218944992873,0,0.104,1.73348058182846e-08
"zfp788",7.29395178754717e-13,-0.34724740259618,0,0.104,1.73348058182846e-08
"2810403a07rik",7.29395178754717e-13,-0.363068283253591,0,0.104,1.73348058182846e-08
"zfp397",7.29395178754717e-13,-0.368947999507746,0,0.104,1.73348058182846e-08
"zfp941",7.29395178754717e-13,-0.377830177610201,0,0.104,1.73348058182846e-08
"4931406p16rik",7.29395178754717e-13,-0.382574844666525,0,0.104,1.73348058182846e-08
"gm26890",7.29395178754717e-13,-0.398374567013307,0,0.104,1.73348058182846e-08
"5031439g07rik",7.29395178754717e-13,-0.435787139116644,0,0.104,1.73348058182846e-08
"naga",7.29395178754717e-13,-0.43707139322628,0,0.104,1.73348058182846e-08
"gm45159",7.29395178754717e-13,-0.44663106376496,0,0.104,1.73348058182846e-08
"pcnx3",7.29395178754717e-13,-0.46028387769345,0,0.104,1.73348058182846e-08
"sbsn",7.29395178754717e-13,-0.484014965487426,0,0.104,1.73348058182846e-08
"kcna6",7.29395178754717e-13,-0.491011895996092,0,0.104,1.73348058182846e-08
"dand5",7.29395178754717e-13,-0.531493124593761,0,0.104,1.73348058182846e-08
"psmb3",7.33972186373186e-13,-0.405633502806994,0.041,0.231,1.74435829813451e-08
"ttc4",7.60635745150228e-13,-0.452193898417552,0.012,0.15,1.80772691192403e-08
"xpr1",7.83073045615811e-13,-0.43967305161642,0.052,0.254,1.86105140021054e-08
"dusp26",8.06949641693279e-13,-0.416584046053547,0.093,0.341,1.91779651844825e-08
"negr1",8.81877093130628e-13,-0.526975961088835,0.102,0.353,2.09586909953425e-08
"gde1",9.19130044248439e-13,-0.633763857220902,0.029,0.197,2.18440446316084e-08
"smdt1",9.36151556063125e-13,-0.493409522612578,0.085,0.324,2.22485778813962e-08
"mllt4",9.70115124893735e-13,1.26797759596155,0.245,0,2.30557560582245e-08
"cox8a",1.03295442533102e-12,-0.68176020724251,0.162,0.439,2.45491948724171e-08
"pds5b",1.0587372371487e-12,-0.448165472134411,0.118,0.387,2.5161949178076e-08
"nsmce4a",1.11204536519925e-12,-0.311511277297634,0.039,0.225,2.64288701493253e-08
"tm9sf4",1.14507266849472e-12,-0.454108908553429,0.058,0.266,2.72137970394456e-08
"las1l",1.17019145739867e-12,-0.545721369810694,0.071,0.289,2.78107701765367e-08
"cdan1",1.19065846568804e-12,-0.434054766322262,0.017,0.162,2.8297189095542e-08
"ogdh",1.23801996708011e-12,-0.472936566326471,0.056,0.26,2.94227825376258e-08
"ccar2",1.27048105838392e-12,-0.376591686319789,0.025,0.185,3.01942528335522e-08
"adgrl1",1.27116327254543e-12,-0.439029325148479,0.21,0.543,3.02104663353146e-08
"emb",1.28692783112965e-12,-0.532937971354223,0.021,0.173,3.05851268346273e-08
"gm2a",1.32557002071549e-12,-0.35672324794801,0.006,0.127,3.15034971123244e-08
"rps10",1.36975622977969e-12,-0.650003489116475,0.1,0.335,3.25536265569442e-08
"pcbp1",1.37151633186146e-12,-0.464847350886535,0.066,0.283,3.25954571430194e-08
"mrpl30",1.46774010492843e-12,-0.321810260447934,0.006,0.127,3.48823113337292e-08
"cbr1",1.51323559651915e-12,-0.272508369481717,0.006,0.127,3.59635571868741e-08
"vamp2",1.51763512473652e-12,0.959676381479289,0.614,0.451,3.60681163744882e-08
"tomm22",1.53789239550515e-12,-0.298232866291207,0.019,0.168,3.65495506715754e-08
"manf",1.55283218103153e-12,-0.305078262070756,0.017,0.162,3.69046096143953e-08
"dph3",1.59045968368433e-12,-0.312188808524461,0.021,0.173,3.77988648424418e-08
"ppm1e",1.63706593784061e-12,-0.397592354763442,0.023,0.179,3.890650907872e-08
"neurod4",1.64984271835453e-12,-0.348538441582467,0.033,0.208,3.92101620444137e-08
"tox2",1.66806787734882e-12,-0.525432125444549,0.002,0.11,3.9643301173072e-08
"chic2",1.73460394935145e-12,-0.336900551011029,0.025,0.185,4.12245974602865e-08
"alcam",1.7544818793062e-12,-0.706222698446686,0.008,0.133,4.16970163435912e-08
"eef2",1.77413118285423e-12,-0.49505651088662,0.261,0.613,4.21640016917136e-08
"poldip2",1.77928913055251e-12,-0.332764335077437,0.023,0.179,4.22865854767108e-08
"hcfc1r1",1.78788427613875e-12,-0.416742263009447,0.048,0.243,4.24908577067135e-08
"st6galnac4",1.8675542611205e-12,-0.369695769298165,0.002,0.11,4.43842945697898e-08
"phactr3",1.87676877503317e-12,-0.433869863846525,0.083,0.318,4.46032867074382e-08
"usp4",1.90235051671795e-12,-0.557053133722348,0.05,0.243,4.52112623803189e-08
"mocs2",2.04116892083444e-12,-0.31526565655615,0.025,0.185,4.85104205725513e-08
"fuca2",2.17452559625421e-12,-0.345233612323801,0.008,0.133,5.16797753205777e-08
"fuca1",2.17452559625421e-12,-0.396334341335791,0.008,0.133,5.16797753205777e-08
"kcnn2",2.18005693729176e-12,-0.419742015173983,0.039,0.22,5.18112331716759e-08
"plxdc2",2.20343258540692e-12,-0.616192372807234,0.068,0.277,5.2366778824781e-08
"mpp3",2.20707020132827e-12,-0.590992609929482,0.01,0.139,5.24532304047677e-08
"colgalt1",2.30246848708453e-12,-0.519625298843464,0.01,0.139,5.4720466064051e-08
"ocrl",2.4505919549605e-12,-0.518688621462321,0.031,0.197,5.82407684015913e-08
"pmm1",2.5948371521769e-12,-0.428667345138748,0.052,0.249,6.16688997586363e-08
"prkacb",3.03791410083376e-12,-0.364024404490303,0.114,0.382,7.21990665204152e-08
"tmcc1",3.34041155294745e-12,-0.354538145913271,0.081,0.312,7.93882209673492e-08
"ptprd",3.3536786204398e-12,-0.531094527380657,0.18,0.486,7.97035260933723e-08
"c14orf2",3.55743664600492e-12,1.30884405085598,0.234,0,8.45460393289529e-08
"kiaa1109",3.55744528907068e-12,1.32737663496403,0.234,0,8.45462447400537e-08
"cetn3",3.56397795410477e-12,-0.273547797369181,0.039,0.22,8.4701500057254e-08
"pigt",3.67423521377592e-12,-0.436348688727576,0.033,0.202,8.73218740905984e-08
"pde6d",3.72052110102794e-12,-0.371438683365673,0.012,0.145,8.84219044870299e-08
"tubb3",3.76628992756609e-12,-0.315511567519938,0.004,0.116,8.95096464185357e-08
"pcdhga12",3.76628992756609e-12,-0.370755005062605,0.004,0.116,8.95096464185357e-08
"ensa",3.90296253064408e-12,-0.391024674053674,0.104,0.353,9.27578075032873e-08
"ttyh3",3.90505853160483e-12,-0.433901959552755,0.052,0.249,9.28076210621204e-08
"zkscan2",4.4855253402837e-12,-0.511061284073984,0.019,0.162,1.06602995237182e-07
"setd1b",4.52147039348667e-12,-0.403292717997975,0.031,0.197,1.07457265371604e-07
"ngfrap1",4.60294584193041e-12,1.28813742830985,0.232,0,1.09393610879318e-07
"gngt1",4.87620709582671e-12,1.04331526136638,0.573,0.312,1.15887937839418e-07
"gabrg3",4.90473446843955e-12,-0.518351097361085,0.05,0.243,1.16565919376934e-07
"pou6f1",4.92459958150857e-12,-0.435565894791448,0.025,0.179,1.17038033654133e-07
"cdip1",5.05884330029931e-12,-0.429515403617273,0.041,0.22,1.20228469874913e-07
"yif1b",5.07678078146675e-12,-0.439993551483086,0.019,0.162,1.20654772052339e-07
"krba1",5.07835279689215e-12,-0.449290883108732,0.025,0.179,1.20692132570939e-07
"sez6l2",5.10971344232445e-12,1.18160043543826,0.494,0.254,1.21437449670283e-07
"fam171b",5.13091458539597e-12,-0.537580913991294,0.091,0.324,1.21941316036521e-07
"fut9",5.2405320963329e-12,-0.51449589527468,0.037,0.208,1.24546485801448e-07
"kif5c",5.3463885533451e-12,1.13840566022695,0.548,0.364,1.270622703588e-07
"ncam1",5.50646061833135e-12,-0.594333435345065,0.456,0.792,1.30866543055263e-07
"ndufa2",5.57313448022367e-12,-0.380778411975925,0.091,0.335,1.32451114056996e-07
"tbl1x",5.62864489964347e-12,-0.275572486959228,0.071,0.289,1.33770374684927e-07
"krtcap2",5.75488817909209e-12,-0.285857501164676,0.017,0.156,1.36770672464303e-07
"h2afy2",5.78599545310919e-12,-0.370289398438236,0.025,0.179,1.37509967938593e-07
"gtpbp4",5.88953638858018e-12,-0.321342279372246,0.029,0.191,1.39970721810997e-07
"pilrb",5.95135918483617e-12,1.22443614620948,0.23,0,1.41440002386816e-07
"lman1",6.17386912867915e-12,-0.555460407233836,0.071,0.283,1.46728173712189e-07
"dctn2",6.29809069669256e-12,-0.368002988152059,0.087,0.318,1.49680423497595e-07
"eml3",6.29812923058083e-12,-0.643035395851009,0.008,0.127,1.49681339293984e-07
"cbfa2t3",6.37454047976083e-12,-0.46257952009393,0.021,0.168,1.51497329041996e-07
"b3galt1",6.46912718578128e-12,-0.399173500037044,0.006,0.121,1.53745276697278e-07
"dab2ip",6.48041669631411e-12,-0.344430432247271,0.06,0.266,1.54013583204601e-07
"klhdc8a",6.48666299904817e-12,-0.273632753133579,0.033,0.202,1.54162032835379e-07
"usp19",7.18040716928853e-12,-0.251918241972097,0.023,0.173,1.70649556785311e-07
"rcvrn",7.64085738660366e-12,1.16793271464675,0.44,0.168,1.81592616650023e-07
"ctps2",7.87023088667877e-12,-0.413897922677308,0.008,0.127,1.87043907252808e-07
"aplp1",8.05213391469034e-12,-0.578259195958911,0.162,0.445,1.91367014616531e-07
"tor1b",8.18038899301155e-12,-0.440096754139303,0.008,0.127,1.94415124807912e-07
"serbp1",8.34417391765126e-12,-0.366200239402064,0.145,0.434,1.983076373269e-07
"atp2b2",8.43563064499671e-12,-0.519563606305675,0.195,0.497,2.00481197908992e-07
"ankrd40",8.68547197328856e-12,-0.38999670119833,0.039,0.214,2.06418926917176e-07
"eif3i",8.7330217118185e-12,-0.314948245555109,0.041,0.22,2.07548994003078e-07
"h3f3b",8.82682921294983e-12,0.6633486086895,0.755,0.555,2.09778423074966e-07
"eif3h",8.87335598607371e-12,-0.402340461371222,0.062,0.266,2.10884178365028e-07
"smarcc2",9.1580101634063e-12,-0.482081441808908,0.172,0.462,2.17649269543514e-07
"sptbn2",9.20209401897624e-12,-0.506047379192863,0.085,0.306,2.18696966454989e-07
"zmym3",9.43183842291588e-12,-0.445035599529149,0.05,0.237,2.24157071959019e-07
"prkar1b",9.46391527396289e-12,-0.410909825330834,0.06,0.26,2.24919410401002e-07
"sh3glb2",9.48178934327928e-12,-0.651990083589986,0.052,0.237,2.25344205532375e-07
"prune2",9.60536688453786e-12,-0.265485583493891,0.12,0.387,2.28281149377927e-07
"cacng5",9.98492188143207e-12,-0.514283311687376,0.01,0.133,2.37301653434115e-07
"cpt1c",1.00091622277232e-11,-0.463791086900341,0.068,0.277,2.37877749504069e-07
"dab1",1.00916403671198e-11,-0.453154478682273,0.081,0.306,2.39837924964968e-07
"aatk",1.02228761636422e-11,-0.387079814549923,0.12,0.382,2.4295687490512e-07
