"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"extl2",1.46773431613131e-65,-0.304266784467092,0.058,0.261,5.9019064585956e-61
"diablo",1.53293080732745e-65,-0.364080080603691,0.021,0.171,6.1640680693444e-61
"znf428",1.7154744336191e-65,1.1217106104357,0.234,0,6.89809424502575e-61
"trmt1",1.94173302314215e-65,-0.485907039882255,0.027,0.185,7.80790265935688e-61
"pcgf5",2.23558835931604e-65,-0.347504427841041,0.054,0.253,8.98952435164571e-61
"cygb",2.42882590595085e-65,-0.435322539273527,0.104,0.351,9.76655185041898e-61
"abcc5",4.27317216738881e-65,-0.431590535179189,0.086,0.316,1.71828526022871e-60
"fstl5",4.74184685048287e-65,1.1774438954735,0.518,0.298,1.90674403704767e-60
"dusp5",5.32967535548036e-65,-0.441641327732655,0.028,0.19,2.14311575719221e-60
"ate1",6.38691928641109e-65,-0.332843470785706,0.078,0.301,2.56824411425876e-60
"ip6k1",7.31093895738569e-65,-0.439471450066209,0.107,0.357,2.93980166415436e-60
"kcnh2",8.71927776187253e-65,1.28996511255134,0.44,0.194,3.50610878082656e-60
"brd8",8.77269155538646e-65,-0.427880280541107,0.093,0.328,3.52758700133645e-60
"cadm4",8.95515656443472e-65,-0.338492192398577,0.044,0.23,3.60095800612485e-60
"kiaa1614",1.04810426443325e-64,1.2695608050356,0.231,0,4.21453205771256e-60
"trim9",1.30890636481435e-64,-0.423639770043979,0.076,0.296,5.26324338355498e-60
"aatk",1.63983444346818e-64,-0.450038144897395,0.108,0.357,6.59393828062991e-60
"thra",1.84037759683398e-64,-0.377382327796942,0.182,0.483,7.40034235462913e-60
"klf7",2.56689308232629e-64,-0.457115272701553,0.015,0.151,1.03217337733422e-59
"rsbn1l",2.73752502476856e-64,1.21372414128744,0.483,0.255,1.10078618770968e-59
"linc00657",2.93976226801636e-64,1.18538345588648,0.23,0,1.18210780559206e-59
"tnrc6a",3.48526220552126e-64,-0.43126353420468,0.2,0.515,1.40145878546215e-59
"c19orf43",3.80319252890862e-64,1.09886031270903,0.229,0,1.52930174779944e-59
"hmg20b",5.23494942388242e-64,-0.396458048185708,0.008,0.13,2.10502551283736e-59
"foxn3",6.57166270905283e-64,-0.497351807549426,0.283,0.609,2.64253129193723e-59
