"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","logp","types","genes"
"gm42418",2.04815047537956e-81,-5.44466323949331,0,1,8.23581787654873e-77,185.792455353733,"CC","gm42418"
"malat1",2.04815047537956e-81,-5.8934373458728,0,1,8.23581787654873e-77,185.792455353733,"CC","malat1"
"ay036118",8.10887766951999e-75,-2.51571090324682,0,0.943,3.26066079969068e-70,170.600922504471,"CC","ay036118"
"gnat2",1.55713267642365e-67,-2.83292751709951,0.117,0.943,6.26138620516716e-63,153.830355128519,"CC","gnat2"
"mir124a-1hg",1.05986976695345e-66,-2.42016384619016,0,0.869,4.26184231989651e-62,151.912470098396,"CC","mir124a-1hg"
"gngt2",1.31218269727366e-65,-3.27416096709218,0.143,0.937,5.27641784400711e-61,149.396339112815,"CC","gngt2"
"zfp385a",4.45016651894107e-59,-1.84549580945409,0,0.794,1.78945645893139e-54,134.359578971184,"CC","zfp385a"
"mgarp",3.61122384524664e-58,-2.08592218780482,0.056,0.874,1.45210922041213e-53,132.265888663459,"CC","mgarp"
"lars2",2.65294586704038e-57,-1.79285296603532,0.009,0.8,1.06677606259561e-52,130.271679630146,"CC","lars2"
"gm4792",7.92920200224426e-57,-1.93919808382614,0,0.771,3.18841141712244e-52,129.176797900311,"CC","gm4792"
"gpi1",2.85214402928511e-56,-1.66920912481929,0,0.766,1.14687563561584e-51,127.896694205238,"CC","gpi1"
"cst3",9.45055737423956e-56,-2.01124009913939,0.074,0.874,3.80016362575547e-51,126.698691486499,"CC","cst3"
"snhg20",1.01958488280923e-55,-1.78130041004981,0,0.76,4.0998527722642e-51,126.622784547852,"CC","snhg20"
"sphkap",2.75140878813606e-55,-1.90993743550133,0.004,0.76,1.10636898779739e-50,125.630067047573,"CC","sphkap"
"ai847159",3.62258656322535e-55,-1.93611367150412,0,0.754,1.45667828293854e-50,125.354991823755,"CC","ai847159"
"e130218i03rik",3.62258656322535e-55,-1.94967647121166,0,0.754,1.45667828293854e-50,125.354991823755,"CC","e130218i03rik"
"atp5k",4.48988007613473e-54,-1.78683123034019,0,0.743,1.80542567741453e-49,122.837769029382,"CC","atp5k"
"tulp1",1.54364532765082e-53,-1.45938596799395,0.472,0.989,6.20715222701671e-49,121.60286321354,"CC","tulp1"
"a930003a15rik",1.56634482686845e-53,-1.97382280632237,0,0.737,6.29842918332073e-49,121.588265159399,"CC","a930003a15rik"
"pde6c",2.669103151026e-53,-1.92493332690088,0.104,0.869,1.07327306805906e-48,121.055267411191,"CC","pde6c"
"pygm",3.48505271754011e-53,-1.65110703549568,0.009,0.76,1.40137454825005e-48,120.788526757602,"CC","pygm"
"tmsb10",4.76335104167166e-53,-2.56553624152215,0.069,0.811,1.91539108736659e-48,120.476058507782,"CC","tmsb10"
"akap9",9.67674092448561e-53,2.76150086030621,0.922,0.526,3.89111429314491e-48,119.767284765441,"CC","akap9"
"platr17",1.87216628620538e-52,-2.3565318613437,0,0.726,7.52816785346046e-48,119.107328633479,"CC","platr17"
"selenow",6.41456202629509e-52,-1.60699402490755,0,0.72,2.57935953639352e-47,117.875854113329,"CC","selenow"
"rps3a1",6.41466080828685e-52,-1.58728046667853,0,0.72,2.57939925762023e-47,117.875838713801,"CC","rps3a1"
"cers4",2.00706033639317e-51,-1.5081970391831,0.052,0.834,8.07059031867058e-47,116.735168610358,"CC","cers4"
"car2",2.18480830849068e-51,-1.73555198720127,0,0.714,8.78533268927187e-47,116.650311648665,"CC","car2"
"4930447c04rik",7.39756895208147e-51,-1.6530679380216,0,0.709,2.97463645132148e-46,115.43068831645,"CC","4930447c04rik"
"purb",1.57390940068564e-50,-1.65495020777621,0.078,0.851,6.32884709109704e-46,114.675692061284,"CC","purb"
"adrb1",1.59999791912097e-50,-1.66030734360337,0.009,0.731,6.43375163257732e-46,114.659252321007,"CC","adrb1"
"tubb5",2.49004018338913e-50,-1.53613812907308,0,0.703,1.0012700581426e-45,114.216955801449,"CC","tubb5"
"1700020i14rik",8.33254366263473e-50,-1.58898984475029,0,0.697,3.35059913218205e-45,113.009085878476,"CC","1700020i14rik"
"scg5",1.27772784973392e-49,-1.72049408195214,0.017,0.731,5.13787145656508e-45,112.58158617356,"CC","scg5"
"2010107e04rik",2.77218034024433e-49,-1.65878216843757,0,0.691,1.11472143661565e-44,111.807035419689,"CC","2010107e04rik"
"kcne2",2.77218034024433e-49,-2.02136231912562,0,0.691,1.11472143661565e-44,111.807035419689,"CC","kcne2"
"opn1sw",2.11245896799488e-48,-4.50012614064244,0.03,0.72,8.49440875620423e-44,109.776231807088,"CC","opn1sw"
"ckmt1",3.01538808909958e-48,-1.57381306068471,0,0.68,1.21251770450783e-43,109.420355922383,"CC","ckmt1"
"hprt",9.85943117590494e-48,-1.4717319107075,0,0.674,3.96457587014314e-43,108.235655986834,"CC","hprt"
"linc00599",1.67220027309716e-47,2.97115338255762,0.758,0,6.72408451815101e-43,107.70735908267,"CC","linc00599"
"hspb6",1.87045446849156e-47,-1.45875550024652,0.004,0.68,7.52128446325143e-43,107.595317938102,"CC","hspb6"
"selenof",3.20530047041443e-47,-1.57832910186516,0,0.669,1.28888337215835e-42,107.056693534222,"CC","selenof"
"cadm3",1.03615570933105e-46,-1.45399760860958,0,0.663,4.1664857227911e-42,105.8833968466,"CC","cadm3"
"matr3",1.44995594899317e-46,-1.37381292397571,0.004,0.674,5.83041786649645e-42,105.54738110176,"CC","matr3"
"mtdh",3.33053159544588e-46,-1.25964976541633,0,0.657,1.33924005984474e-41,104.715782348203,"CC","mtdh"
"sncb",4.51924763299316e-46,-1.7170278771423,0.043,0.754,1.81723466570288e-41,104.410568750614,"CC","sncb"
"hist1h2bc",6.12428155582581e-46,-1.5184841372694,0.009,0.674,2.46263485641311e-41,104.106652825183,"CC","hist1h2bc"
"rab3a",1.05396642540789e-45,-1.4082032735306,0.022,0.709,4.23810439320767e-41,103.563768589572,"CC","rab3a"
"ftl1",1.06448642255946e-45,-1.44924608613909,0,0.651,4.28040635375384e-41,103.553836734221,"CC","ftl1"
"bc031181",1.0645171722718e-45,-1.49018441453156,0,0.651,4.28053000142215e-41,103.553807847738,"CC","bc031181"
"sptssa",1.94184963654612e-45,-1.48574864920011,0.017,0.697,7.8083715735156e-41,102.952688244974,"CC","sptssa"
"ogt",2.14459625018333e-45,-1.42441258664708,0.026,0.714,8.62363598161219e-41,102.853377878422,"CC","ogt"
"vtn",5.51764391128863e-45,-1.53585401980521,0.108,0.84,2.21869979316827e-40,101.908378243225,"CC","vtn"
"elob",1.06936026737299e-44,-1.54067114499406,0,0.64,4.30000457113352e-40,101.246683503026,"CC","elob"
"atp5o.1",3.36118507549114e-44,-1.3551204574606,0,0.634,1.35156613070574e-39,100.101450478908,"CC","atp5o.1"
"cd59a",3.36118507549114e-44,-1.58236094829837,0,0.634,1.35156613070574e-39,100.101450478908,"CC","cd59a"
"cdk2ap2",6.41303299444077e-44,-1.3609485280548,0.056,0.783,2.57874469739458e-39,99.4554117666538,"CC","cdk2ap2"
"pde6d",9.03741967156535e-44,-1.43694913330664,0.043,0.726,3.63403682413314e-39,99.1123703926395,"CC","pde6d"
"selenok",1.05063679710246e-43,-1.37042636158374,0,0.629,4.22471562482871e-39,98.9617625449743,"CC","selenok"
"hist3h2ba",1.05063679710246e-43,-1.5181073956975,0,0.629,4.22471562482871e-39,98.9617625449743,"CC","hist3h2ba"
"apbb1",1.998310579161e-43,-1.25447244213963,0.043,0.737,8.03540666986428e-39,98.3188568855724,"CC","apbb1"
"opn1mw",2.09335988101725e-43,-2.79129791396617,0.043,0.691,8.41760941755846e-39,98.2723886249978,"CC","opn1mw"
"ndufa7",3.25332251967399e-43,-1.46526626125821,0.017,0.663,1.30819351838611e-38,97.8314822108633,"CC","ndufa7"
"gzmm",3.2660479452496e-43,-1.7058813049018,0,0.623,1.31331053926432e-38,97.8275783241903,"CC","gzmm"
"chgb",4.68014849781963e-43,-1.50161433001313,0.061,0.749,1.88193451245825e-38,97.4678291590145,"CC","chgb"
"sorbs2",4.82952298839898e-43,2.58669793706424,0.779,0.137,1.94199948886511e-38,97.4364112961224,"CC","sorbs2"
"nedd4",5.43197806002057e-43,-1.38058613559283,0.043,0.737,2.18425269771487e-38,97.3188556475199,"CC","nedd4"
"fam171b",1.0359758864282e-42,-1.2753642626136,0.026,0.691,4.16576263691642e-38,96.673230037832,"CC","fam171b"
"ccdc136",2.08478396706979e-42,-1.43690070966337,0.078,0.777,8.38312480998433e-38,95.9739086687835,"CC","ccdc136"
"cox8a",2.92511536522602e-42,-2.11097407921831,0.156,0.777,1.17621813951104e-37,95.635239984741,"CC","cox8a"
"gucy2e",3.10479252238332e-42,-1.29621874481204,0,0.611,1.24846812117556e-37,95.5756270130855,"CC","gucy2e"
"rapgef5",4.92065914624338e-42,-1.24640030093759,0.004,0.623,1.97864624929593e-37,95.1151314114056,"CC","rapgef5"
"aldoa",7.54010994547975e-42,-1.5770243780982,0.29,0.88,3.03195361017686e-37,94.6883371422078,"CC","aldoa"
"ccdc107",8.97048120547272e-42,-1.4203383698798,0.048,0.72,3.60712019753264e-37,94.514634585023,"CC","ccdc107"
"tnfsf12",7.00789439965489e-41,-1.22906106652335,0.009,0.617,2.81794441704523e-36,92.4589515277777,"CC","tnfsf12"
"klc3",8.73832110370746e-41,-1.2751965320004,0,0.594,3.51376629901181e-36,92.238270734938,"CC","klc3"
"gabarap",2.6296719031619e-40,-1.20715201162695,0,0.589,1.05741736898043e-35,91.1365446330038,"CC","gabarap"
"fyco1",1.41137717435946e-39,-1.21688010757221,0.087,0.783,5.67528875581681e-35,89.4562526796539,"CC","fyco1"
"guca1a",1.67192080977888e-39,-1.2620620152323,0.719,0.954,6.72296076820183e-35,89.2868454757994,"CC","guca1a"
"gckr",2.34386992174001e-39,-1.37332020081848,0,0.577,9.42493534230875e-35,88.9490152507311,"CC","gckr"
"ppm1j",2.40605761698875e-39,-1.16995525510503,0.035,0.669,9.67499828367348e-35,88.9228290622914,"CC","ppm1j"
"arl6",5.05241891097791e-39,-1.29079597447047,0.065,0.743,2.03162816829333e-34,88.1809515058878,"CC","arl6"
"rack1",6.94248272045984e-39,-1.11206822996094,0,0.571,2.79164172672411e-34,87.8631591755228,"CC","rack1"
"selenot",6.94248272045984e-39,-1.15008284313221,0,0.571,2.79164172672411e-34,87.8631591755228,"CC","selenot"
"mpp4",1.57158179994728e-38,1.6071704437491,0.892,0.811,6.319487575768e-34,87.046150905727,"CC","mpp4"
"pea15a",2.04554939266542e-38,-1.20598412430927,0,0.566,8.22535866284691e-34,86.7825671286892,"CC","pea15a"
"eif1a",2.04557668735548e-38,-1.14053955034919,0,0.566,8.22546841752512e-34,86.7825537853263,"CC","eif1a"
"tmem234",3.2500862705406e-38,-1.07202592973819,0.004,0.577,1.30689219024708e-33,86.3195519930027,"CC","tmem234"
"rpgrip1",4.65140602180759e-38,-1.46055420623503,0.364,0.931,1.87037687542905e-33,85.9610639895979,"CC","rpgrip1"
"arf5",5.99604863472626e-38,-1.11124932839993,0,0.56,2.41107111650977e-33,85.7071328423711,"CC","arf5"
"bc005537",5.99604863472626e-38,-1.24418032677429,0,0.56,2.41107111650977e-33,85.7071328423711,"CC","bc005537"
"gnb2",6.48790095309038e-38,-1.19024621035617,0.017,0.606,2.60884985224717e-33,85.6282944832469,"CC","gnb2"
"man2a2",8.2917854764188e-38,-1.17383738518956,0.082,0.766,3.33420985792276e-33,85.3829682106855,"CC","man2a2"
"aplp1",8.40690721417037e-38,-1.00295788539906,0.048,0.691,3.38050145989005e-33,85.3691798784163,"CC","aplp1"
"mtcl1",1.74844180411782e-37,-1.15374388295332,0,0.554,7.03065933853818e-33,84.6369234471307,"CC","mtcl1"
"2510009e07rik",1.74846489121885e-37,-1.17056507826277,0,0.554,7.03075217408013e-33,84.6369102428315,"CC","2510009e07rik"
"zfp444",1.74846489121885e-37,-1.22827274543297,0,0.554,7.03075217408013e-33,84.6369102428315,"CC","zfp444"
"akap11",2.51074736184523e-37,-1.18379160464017,0.1,0.783,1.00959662167158e-32,84.2750679782326,"CC","akap11"
"romo1",4.91187130030819e-37,-1.11733512515992,0.03,0.629,1.97511256856692e-32,83.6039934513554,"CC","romo1"
"tma7",9.77540199113058e-37,-1.82012918361635,0.251,0.794,3.93078689465352e-32,82.9157792113415,"CC","tma7"
"slc8a3",1.00033430270536e-36,-1.25522598300521,0.009,0.571,4.02244426460852e-32,82.892729100947,"CC","slc8a3"
"snrnp70",1.00585255881758e-36,-1.290468642167,0.199,0.926,4.04463372426135e-32,82.8872278486609,"CC","snrnp70"
"hopx",1.17986085993391e-36,-1.41952221822439,0.013,0.571,4.74433850388024e-32,82.7276668315709,"CC","hopx"
"grina",1.23188998396776e-36,-1.20919413770502,0.165,0.886,4.95355281453278e-32,82.6845137853891,"CC","grina"
"cplx3",1.24248528026543e-36,-1.13233637262291,0.186,0.88,4.99615756047531e-32,82.675949715736,"CC","cplx3"
"2410015m20rik",1.46394436273984e-36,-1.0096680432666,0,0.543,5.88666667701316e-32,82.5119289365617,"CC","2410015m20rik"
"sem1",1.46396349217507e-36,-0.981306984530072,0,0.543,5.88674359838516e-32,82.5119158695964,"CC","sem1"
"mtch1",1.46396349217507e-36,-1.11667992921766,0,0.543,5.88674359838516e-32,82.5119158695964,"CC","mtch1"
"mlxip",1.70317492962642e-36,2.6540545384066,0.654,0.034,6.8486367095208e-32,82.360569232868,"CC","mlxip"
"osgep",1.74885518672249e-36,-1.43110783658958,0.074,0.703,7.03232159132979e-32,82.3341019529344,"CC","osgep"
"ahi1",3.16895508614899e-36,1.94136017508199,0.844,0.611,1.27426852969137e-31,81.7396614400555,"CC","ahi1"
"qsox1",3.82675141407395e-36,-1.13032440694473,0.052,0.68,1.53877501111328e-31,81.5510470992726,"CC","qsox1"
"1110038f14rik",4.20372552761508e-36,-1.09864936702811,0,0.537,1.6903600719093e-31,81.4570921852907,"CC","1110038f14rik"
"rpl17",4.40987038299258e-36,-0.979288896942301,0.026,0.611,1.77325297970515e-31,81.4092180503705,"CC","rpl17"
"olfm1",4.75485696817554e-36,-1.16373375462226,0.087,0.754,1.91197553547307e-31,81.3338967325403,"CC","olfm1"
"timm13",5.99440166727056e-36,-1.00064105678308,0.03,0.623,2.41040885442617e-31,81.1022373695797,"CC","timm13"
"snx10",8.00963019410266e-36,-1.06407158702715,0.009,0.56,3.22075239735062e-31,80.8124187557983,"CC","snx10"
"ormdl3",9.87350823301382e-36,-1.12144999963317,0.009,0.554,3.97023639557719e-31,80.6032081134212,"CC","ormdl3"
"pde6h",1.05397791168856e-35,-1.81139698744458,0.74,0.926,4.23815058069085e-31,80.5379067615442,"CC","pde6h"
"hist3h2a",1.13658029232405e-35,-1.37255423702936,0.082,0.709,4.57030301346426e-31,80.4624542442093,"CC","hist3h2a"
"klhdc8a",1.20096881616432e-35,-1.25499792419996,0,0.531,4.82921570667834e-31,80.4073496769232,"CC","klhdc8a"
"upf3b",1.38034656890181e-35,-1.01805334641633,0.117,0.811,5.55051158821106e-31,80.2681436502667,"CC","upf3b"
"rabac1",1.84862408233068e-35,-1.05362262320353,0.048,0.663,7.4335022974599e-31,79.9760366316933,"CC","rabac1"
"snrpb",1.87816018617093e-35,-1.15312161579893,0.039,0.634,7.55226992461192e-31,79.9601855814924,"CC","snrpb"
"araf",2.70647012069144e-35,-1.15874694589917,0.022,0.589,1.08829870023124e-30,79.5948330074308,"CC","araf"
"ssbp4",3.02849612479007e-35,-1.09936895606685,0.056,0.669,1.21778857673933e-30,79.4824120869342,"CC","ssbp4"
"1110004f10rik",3.41376468566214e-35,-1.00597565385044,0,0.526,1.3727089177516e-30,79.3626625590801,"CC","1110004f10rik"
"fabp12",4.73041561869157e-35,-0.988243924898585,0.026,0.594,1.90214742443207e-30,79.0364651875028,"CC","fabp12"
"lrit1",5.3633558365927e-35,-1.01907405995945,0.004,0.537,2.15665901545229e-30,78.9108883867042,"CC","lrit1"
"hk2",5.93777669790177e-35,-1.21263038259378,0.165,0.84,2.38763938799328e-30,78.8091434847648,"CC","hk2"
"rps10",6.72157615812598e-35,-1.05060801730072,0.082,0.731,2.70281298894404e-30,78.6851555804183,"CC","rps10"
"bod1l",9.65484967375267e-35,-1.06574721956338,0,0.52,3.88231160231269e-30,78.3230179088145,"CC","bod1l"
"1190005i06rik",9.65497323156028e-35,-1.01121247263955,0,0.52,3.8823612861427e-30,78.32300511141,"CC","1190005i06rik"
"cops9",9.65497323156028e-35,-1.10022080431565,0,0.52,3.8823612861427e-30,78.32300511141,"CC","cops9"
"st13",1.32326078528475e-34,-1.09349957720678,0.074,0.697,5.32096394370851e-30,78.0077941794723,"CC","st13"
"cadps",1.38545436905928e-34,2.12088253518606,0.701,0.109,5.57105056342426e-30,77.9618650116569,"CC","cadps"
"anp32e",1.44603475652707e-34,-1.09704074015746,0.121,0.777,5.814650359471e-30,77.9190680020241,"CC","anp32e"
"snrpd1",1.77760993796557e-34,-0.869086664233473,0.026,0.594,7.14794732155336e-30,77.7126234312452,"CC","snrpd1"
"bc027072",2.71700115040789e-34,-1.00802603853611,0,0.514,1.09253333259052e-29,77.2883644079424,"CC","bc027072"
"rtraf",2.71703574094843e-34,-0.92496393349163,0,0.514,1.09254724179277e-29,77.2883516768766,"CC","rtraf"
"nav1",2.71703574094843e-34,-1.28602523298335,0,0.514,1.09254724179277e-29,77.2883516768766,"CC","nav1"
"dad1",3.50646489874398e-34,-0.954367506281817,0.056,0.669,1.40998460043394e-29,77.0332847831925,"CC","dad1"
"mpp6",4.1631087903056e-34,-1.09752895289371,0.087,0.726,1.67402767566978e-29,76.8616310612561,"CC","mpp6"
"agpat5",4.32170388784758e-34,-0.984059247529909,0.009,0.537,1.73780035034239e-29,76.8242434188208,"CC","agpat5"
"pmm1",4.33746056664885e-34,-0.907546206234747,0.013,0.549,1.74413626845517e-29,76.8206041078284,"CC","pmm1"
"glo1",4.4198269307247e-34,-1.23327444171835,0.087,0.703,1.77725660711371e-29,76.8017926224192,"CC","glo1"
"atp5j2",5.37783023795044e-34,-1.2138957986011,0.1,0.731,2.16247931698225e-29,76.605608170468,"CC","atp5j2"
"slc1a2",5.66896194182992e-34,-1.17416987364826,0.299,0.931,2.27954628642923e-29,76.5528871398613,"CC","slc1a2"
"dnm3",6.65964720710677e-34,-0.896335616959874,0.052,0.657,2.6779107384497e-29,76.3918266505542,"CC","dnm3"
"krt18",7.60793035933361e-34,-0.994425697715674,0,0.509,3.05922487679164e-29,76.2587019902066,"CC","krt18"
"mat2a",7.61055791419077e-34,-1.14257579355289,0.16,0.823,3.06028144287525e-29,76.2583566793142,"CC","mat2a"
"jam3",7.62846616040157e-34,-1.07023643655864,0.035,0.6,3.06748252775908e-29,76.2560063641802,"CC","jam3"
"msi1",8.6448893218648e-34,-0.953520190780929,0.117,0.8,3.47619644521505e-29,76.1309248453047,"CC","msi1"
"fkbp3",1.10763461933296e-33,-0.831271389563637,0.039,0.623,4.45390956779976e-29,75.8830813008081,"CC","fkbp3"
"srsf1",1.78194180571286e-33,-0.879283596003806,0.078,0.709,7.16536619495198e-29,75.4076043970149,"CC","srsf1"
"2300009a05rik",2.11984070069738e-33,-0.874162614803805,0,0.503,8.52409144157422e-29,75.2339671241233,"CC","2300009a05rik"
"zfp638",2.11984070069738e-33,-1.02142657094874,0,0.503,8.52409144157422e-29,75.2339671241233,"CC","zfp638"
"ai480526",2.11986741008605e-33,-0.999421362158949,0,0.503,8.52419884269703e-29,75.2339545244877,"CC","ai480526"
"ipmk",3.43493314726173e-33,-0.854020854966836,0.017,0.554,1.38122096784541e-28,74.7513106055422,"CC","ipmk"
"gulo",5.8775985979175e-33,-0.970315452267737,0,0.497,2.36344117220861e-28,74.2141597920264,"CC","gulo"
"eif5a",8.6519043644922e-33,-0.933080255830933,0.061,0.657,3.47901726400596e-28,73.8275286143461,"CC","eif5a"
"pgs1",8.65633029757755e-33,-0.962523038358469,0.004,0.509,3.48079697595891e-28,73.8270171892045,"CC","pgs1"
"ppa2",1.21161952995603e-32,-0.883691367034495,0.048,0.623,4.8720432919062e-28,73.4907650566235,"CC","ppa2"
"uap1",1.36499361962021e-32,-0.95893253134115,0.026,0.571,5.48877584385483e-28,73.3715732214544,"CC","uap1"
"eef1g",1.62166911469625e-32,-0.915746657540583,0,0.491,6.52089367710508e-28,73.1992670392644,"CC","eef1g"
"gm48551",1.62166911469625e-32,-1.06239084819952,0,0.491,6.52089367710508e-28,73.1992670392644,"CC","gm48551"
"syndig1l",1.62166911469625e-32,-1.08857398401053,0,0.491,6.52089367710508e-28,73.1992670392644,"CC","syndig1l"
"lamtor2",2.01629126204063e-32,-0.795982986066114,0.022,0.554,8.10770879379157e-28,72.9814631608173,"CC","lamtor2"
"rpp21",4.45247300950458e-32,-0.917394749011142,0,0.486,1.79038392185188e-27,72.1892633015205,"CC","rpp21"
"5031425e22rik",4.45247300950458e-32,-0.930452520559989,0,0.486,1.79038392185188e-27,72.1892633015205,"CC","5031425e22rik"
"zfp207",4.45247300950458e-32,-0.957885350912837,0,0.486,1.79038392185188e-27,72.1892633015205,"CC","zfp207"
"selenos",4.4525282453549e-32,-0.885523031040871,0,0.486,1.79040613273966e-27,72.189250895941,"CC","selenos"
"0610012g03rik",4.4525282453549e-32,-0.900171673735805,0,0.486,1.79040613273966e-27,72.189250895941,"CC","0610012g03rik"
"eloc",4.4525282453549e-32,-0.962388401217096,0,0.486,1.79040613273966e-27,72.189250895941,"CC","eloc"
"plk5",4.4525282453549e-32,-1.05783062994361,0,0.486,1.79040613273966e-27,72.189250895941,"CC","plk5"
"tef",4.60044885690289e-32,-0.96285417842693,0.026,0.56,1.84988648984922e-27,72.1565690994872,"CC","tef"
"mif",5.0524943136832e-32,-0.968827495857097,0.013,0.526,2.03165848847515e-27,72.0628409309606,"CC","mif"
"dst",5.137842480017e-32,2.20769311707499,0.784,0.48,2.06597783963963e-27,72.0460897354319,"CC","dst"
"negr1",5.35839300447033e-32,-0.932785140260815,0.078,0.686,2.15466341102756e-27,72.0040588582784,"CC","negr1"
"smim13",9.54165163079561e-32,-0.856538613603003,0.039,0.594,3.83679353725922e-27,71.4270563784162,"CC","smim13"
"commd1",9.56793024715303e-32,-0.900851016123993,0.043,0.6,3.8473604316827e-27,71.4243060688501,"CC","commd1"
"tmem150c",1.02934950991066e-31,-0.865447629774534,0.009,0.509,4.13911731430177e-27,71.3512108238577,"CC","tmem150c"
"pam16",1.21658997225848e-31,-0.868687228904785,0,0.48,4.89202993744856e-27,71.1840860423759,"CC","pam16"
"cep250",1.23863183907718e-31,-0.960490728093514,0.039,0.589,4.98066248811325e-27,71.1661304679263,"CC","cep250"
"anp32a",1.31392958725003e-31,-0.990942206664762,0.082,0.68,5.28344226329109e-27,71.1071155507565,"CC","anp32a"
"mdh2",1.3903302498533e-31,-0.82121289991937,0.061,0.651,5.5906569676851e-27,71.0505965740703,"CC","mdh2"
"acly",2.06900816230126e-31,-0.997278069452502,0.009,0.503,8.3196887214296e-27,70.6530685390133,"CC","acly"
"prph2",2.25195956281169e-31,-0.998104897165685,0.381,0.897,9.0553545980221e-27,70.5683371288219,"CC","prph2"
"pcdh15",2.53228062854584e-31,-1.14651864602296,0.199,0.84,1.01825536354457e-26,70.451017551916,"CC","pcdh15"
"scand1",2.69631359710207e-31,-0.809296976754935,0.082,0.703,1.08421466053071e-26,70.3882523771301,"CC","scand1"
"zfp385b",3.30815514470494e-31,-0.935197094350408,0,0.474,1.3302422652373e-26,70.1837472069034,"CC","zfp385b"
"wdr31",3.85990715905906e-31,-0.996443487970404,0.074,0.651,1.55210726772924e-26,70.0294947516852,"CC","wdr31"
"shisa4",3.89926590432843e-31,-0.895937676980557,0.013,0.514,1.5679338127895e-26,70.0193495770566,"CC","shisa4"
"ndufa13",4.09567304279235e-31,-0.825950545414667,0.074,0.663,1.64691108723723e-26,69.9702068218013,"CC","ndufa13"
"pigp",5.19231500224056e-31,-0.85299922836502,0.026,0.549,2.08788178555095e-26,69.7329582345605,"CC","pigp"
"acbd6",6.07600395321471e-31,-0.920642604616915,0.082,0.691,2.44322194962717e-26,69.5757906474543,"CC","acbd6"
"grk1",7.85601775172563e-31,-0.980162554336558,0.139,0.789,3.15898329814639e-26,69.3188580521266,"CC","grk1"
"hpf1",8.95246326589359e-31,-0.907937675969894,0,0.469,3.59987500384847e-26,69.1882091631567,"CC","hpf1"
"zfp329",8.95246326589359e-31,-0.918678454523452,0,0.469,3.59987500384847e-26,69.1882091631567,"CC","zfp329"
"nrd1",8.95246326589359e-31,-0.957118458459007,0,0.469,3.59987500384847e-26,69.1882091631567,"CC","nrd1"
"ackr1",1.30843133454618e-30,-0.996434146311444,0.004,0.48,5.26133323934366e-26,68.8087238246748,"CC","ackr1"
"rpl36a",1.56404605082856e-30,-0.871172531372812,0.048,0.6,6.28918557498674e-26,68.6302767038679,"CC","rpl36a"
"smdt1",1.7500047876644e-30,-0.8342013581978,0.078,0.674,7.03694425167731e-26,68.5179342660815,"CC","smdt1"
"lyar",2.18043636585559e-30,-0.947309198446366,0.026,0.537,8.7677526707419e-26,68.2980277652276,"CC","lyar"
"zfp706",2.41112612489006e-30,-0.873489994623091,0,0.463,9.69537926079543e-26,68.1974588797176,"CC","zfp706"
"zfp644",2.41115542634098e-30,-1.0222719768767,0,0.463,9.69549708485971e-26,68.1974467271917,"CC","zfp644"
"casp7",2.41115542634098e-30,-1.02325429894743,0,0.463,9.69549708485971e-26,68.1974467271917,"CC","casp7"
"cfap36",2.46133845400009e-30,-0.847240226996304,0.03,0.554,9.89728805737975e-26,68.1768475008468,"CC","cfap36"
"nisch",2.50897295252495e-30,-0.997640177352594,0.013,0.503,1.00888311393981e-25,68.1576793026766,"CC","nisch"
"ttc9c",2.61357420666992e-30,-0.859201306255339,0.017,0.514,1.05094432424404e-25,68.116834077455,"CC","ttc9c"
"klhdc8b",3.42218362806056e-30,-0.936125678191821,0.004,0.474,1.37609425867943e-25,67.8472739547564,"CC","klhdc8b"
"rer1",4.4404362815767e-30,-0.950379052353386,0.078,0.657,1.78554383318481e-25,67.5868001565882,"CC","rer1"
"tshz2",4.5331071835612e-30,-1.00831407782468,0.009,0.486,1.82280772958179e-25,67.566145172971,"CC","tshz2"
"swi5",5.14095464858904e-30,-0.742430610432796,0.043,0.583,2.06722927374414e-25,67.4403139983024,"CC","swi5"
"ptov1",5.20918086745422e-30,-0.766150169439536,0.048,0.6,2.09466371861202e-25,67.4271301695543,"CC","ptov1"
"scg3",6.17032089910257e-30,-0.81850598452119,0.156,0.811,2.48114773673813e-25,67.2578019436775,"CC","scg3"
"d8ertd738e",6.4631578872074e-30,-0.825565918129036,0,0.457,2.59890041802497e-25,67.2114347544398,"CC","d8ertd738e"
"retreg2",6.4631578872074e-30,-0.934137417247008,0,0.457,2.59890041802497e-25,67.2114347544398,"CC","retreg2"
"pgc",6.4631578872074e-30,-1.25733275246298,0,0.457,2.59890041802497e-25,67.2114347544398,"CC","pgc"
"ppip5k1",7.44026682201593e-30,-0.942433283830287,0.078,0.657,2.99180569180083e-25,67.0706460784453,"CC","ppip5k1"
"r3hdm4",8.37902333915245e-30,-0.980942419492769,0.009,0.48,3.36928907490659e-25,66.95182142876,"CC","r3hdm4"
"ddx39b",8.62444359280516e-30,-0.805774437417513,0.043,0.577,3.46797501310288e-25,66.922952339964,"CC","ddx39b"
"ctsb",9.07400164165629e-30,-0.903960062897454,0.1,0.703,3.64874680012641e-25,66.8721394276609,"CC","ctsb"
"me1",9.41661247184086e-30,-0.924351516531247,0.004,0.469,3.78651404105193e-25,66.8350773761163,"CC","me1"
"atp5h",1.41248532980052e-29,-1.09538914884091,0.134,0.743,5.67974475966088e-25,66.4296168988247,"CC","atp5h"
