"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"fads3",9.8885663735694e-07,0.648135012036647,0.304,0.071,0.0397629142447599
"ldb2",9.97949207751387e-07,0.324697376429262,0.333,0.086,0.040128535592891
"gramd3",1.01757761676328e-06,0.611161273537549,0.217,0.03,0.0409178135476683
"marc2",1.02490110262102e-06,-0.843715668851227,0.145,0.431,0.0412122982374938
"pttg1",1.02910729358093e-06,-0.694644780971521,0.058,0.355,0.0413814333821829
"sgip1",1.07255713928804e-06,0.584370630065373,0.435,0.137,0.0431285951279112
"sytl4",1.08251434176269e-06,0.434293636637754,0.174,0.015,0.0435289841966194
"gngt1",1.08292054910789e-06,0.735103285017424,0.681,0.355,0.0435453182001773
"erbin",1.09427042735212e-06,-0.650986772085073,0,0.279,0.044001708154256
"h13",1.09427902320119e-06,-0.588660357888296,0,0.279,0.0440020538019432
"rtf2",1.09427902320119e-06,-0.626588152108347,0,0.279,0.0440020538019432
"rdm1",1.09427902320119e-06,-0.6403571738423,0,0.279,0.0440020538019432
"akap2",1.09427902320119e-06,-0.828306443047639,0,0.279,0.0440020538019432
"atp5h",1.15196446870003e-06,-0.694680334402945,0.478,0.66,0.0463216432508969
"ogfod3",1.1856681524237e-06,0.485951047891684,0.29,0.061,0.0476769020771095
"mfsd12",1.18685826693186e-06,0.559751457018482,0.174,0.015,0.0477247577715969
"crbn",1.19843911475314e-06,0.694255050660438,0.406,0.132,0.0481904352433387
"bst2",1.21208547217043e-06,0.665231216545874,0.681,0.421,0.048739168921445
"pdzrn3",1.24259440895793e-06,0.490146225364037,0.174,0.015,0.0499659637786074
"rgcc",1.2533465382047e-06,1.36654520411064,0.652,0.467,0.0503983176477493
"pkib",1.29990713833597e-06,0.999582043028253,0.116,0,0.0522705659396278
"ptpn5",1.29990713833597e-06,0.726569576371945,0.116,0,0.0522705659396278
"prph",1.29990713833597e-06,0.595412214583899,0.116,0,0.0522705659396278
"ptpmt1",1.29990713833597e-06,0.572515138719939,0.116,0,0.0522705659396278
"rdh8",1.29990713833597e-06,0.565685353224432,0.116,0,0.0522705659396278
"c10orf12",1.29990713833597e-06,0.553323435774292,0.116,0,0.0522705659396278
"ctd-3193k9.4",1.29990713833597e-06,0.549170942758342,0.116,0,0.0522705659396278
"lrp11",1.29990713833597e-06,0.485558885649579,0.116,0,0.0522705659396278
"c19orf52",1.29990713833597e-06,0.468261126791908,0.116,0,0.0522705659396278
"areg",1.29990713833597e-06,0.463953152962852,0.116,0,0.0522705659396278
"slc16a14",1.29990713833597e-06,0.446844920680111,0.116,0,0.0522705659396278
"rp11-894p9.1",1.29990713833597e-06,0.414511437333773,0.116,0,0.0522705659396278
"matn2",1.29990713833597e-06,0.408554634289499,0.116,0,0.0522705659396278
"fam50b",1.29990713833597e-06,0.386842134889578,0.116,0,0.0522705659396278
"ankrd36c",1.29990713833597e-06,0.385671329153613,0.116,0,0.0522705659396278
"c1orf61",1.29990713833597e-06,0.356070599430083,0.116,0,0.0522705659396278
"znf680",1.29990713833597e-06,0.33112673557874,0.116,0,0.0522705659396278
"gltscr1l",1.29990713833597e-06,0.327399249112562,0.116,0,0.0522705659396278
"tnfsf9",1.29990713833597e-06,0.323298317435602,0.116,0,0.0522705659396278
"hsd17b1",1.29990713833597e-06,0.31133300884547,0.116,0,0.0522705659396278
"znf275",1.29990713833597e-06,0.304454835578407,0.116,0,0.0522705659396278
