"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","logp","types","genes"
"malat1",4.91906802764183e-11,-5.35819910809786,0,1,1.97800644459506e-06,23.7353169356496,"RGC","malat1"
"gm42418",2.07168608366584e-10,-5.94809106291578,0,0.957,8.33045691102871e-06,22.2974881210434,"RGC","gm42418"
"ay036118",1.13535535759861e-08,-2.77019635012944,0,0.826,0.000456537742843979,18.2937350516263,"RGC","ay036118"
"neat1",1.86665069210263e-08,5.23723028598652,0.889,0.087,0.000750598909801387,17.7965349927182,"RGC","neat1"
"linc00599",6.20733641849836e-08,2.66969357022675,0.815,0,0.00249603204724238,16.5949488581349,"RGC","linc00599"
"kcnq1ot1",6.45721170915787e-08,2.29057896434487,0.926,0.261,0.00259650940036947,16.5554831433037,"RGC","kcnq1ot1"
"polr2j3",1.70997770513709e-07,3.10525249280048,0.778,0,0.00687599135012674,15.5816153184603,"RGC","polr2j3"
"ftl",4.5405435768031e-07,2.52145445658944,0.741,0,0.0182579797766829,14.6050489154988,"RGC","ftl"
"linc00632",1.16378364240823e-06,2.42665096600025,0.704,0,0.0467969040448774,13.6638341001515,"RGC","linc00632"
"snhg11",1.23187397095905e-06,-3.45131096031891,0,0.652,0.0495348842462344,13.606973994385,"RGC","snhg11"
"pwar6",2.88331284654755e-06,2.18733387517326,0.667,0,0.115940892872524,12.7565706309575,"RGC","pwar6"
"mgarp",6.64093427549748e-06,-2.3259971144844,0.111,0.696,0.267038608152029,11.9222579002326,"RGC","mgarp"
"prr4",6.91461972072165e-06,2.01969898752204,0.63,0,0.278043773589938,11.8818725877478,"RGC","prr4"
"calb2",7.70425254608305e-06,-3.32582894758446,0.074,0.652,0.309795699130546,11.7737381028423,"RGC","calb2"
"gpi",1.60730572551376e-05,2.18608023096702,0.593,0,0.646313705286337,11.03836615019,"RGC","gpi"
"ankrd36c",1.60730572551376e-05,1.93536511343621,0.593,0,0.646313705286337,11.03836615019,"RGC","ankrd36c"
"btg1",1.92148274257763e-05,1.95507614554395,0.704,0.087,0.772647425617889,10.859828315212,"RGC","btg1"
"enpp5",2.71018313190681e-05,-2.31521368536772,0,0.522,1,10.5159092560124,"RGC","enpp5"
"tulp1",3.3407838841781e-05,-1.96695818050198,0.074,0.609,1,10.3067199896567,"RGC","tulp1"
"golga8b",3.62639694299584e-05,1.94667145953734,0.556,0,1,10.224685887312,"RGC","golga8b"
"linc00969",3.62639694299584e-05,1.89809623567619,0.556,0,1,10.224685887312,"RGC","linc00969"
"map4k4",3.69512930135606e-05,2.53425355119612,0.63,0.087,1,10.2059099175812,"RGC","map4k4"
"sptan1",4.14824352923144e-05,1.6579086509605,0.741,0.217,1,10.0902404662898,"RGC","sptan1"
"miat",4.58058265407018e-05,2.01915843464073,0.741,0.261,1,9.99109925788965,"RGC","miat"
"matr3",7.07347834944445e-05,-1.55971012744091,0,0.478,1,9.55657311885619,"RGC","matr3"
"scn2b",7.07347834944445e-05,-1.87956387169594,0,0.478,1,9.55657311885619,"RGC","scn2b"
"zwint",7.07347834944445e-05,-2.06072899446817,0,0.478,1,9.55657311885619,"RGC","zwint"
"rps3a1",7.07347834944445e-05,-2.07369109361812,0,0.478,1,9.55657311885619,"RGC","rps3a1"
"e130218i03rik",7.07347834944445e-05,-2.17000086157182,0,0.478,1,9.55657311885619,"RGC","e130218i03rik"
"tuba1b",7.58945617657745e-05,1.33825996950716,0.815,0.435,1,9.48616552611947,"RGC","tuba1b"
"pgp",7.59965271505573e-05,2.28828240775989,0.63,0.13,1,9.48482291410941,"RGC","pgp"
"wdr60",7.95226110073079e-05,2.155343138281,0.519,0,1,9.43946916155606,"RGC","wdr60"
"inadl",7.95226110073079e-05,2.03359173457791,0.519,0,1,9.43946916155606,"RGC","inadl"
"bod1l1",7.95226110073079e-05,2.02586589099003,0.519,0,1,9.43946916155606,"RGC","bod1l1"
"rsbn1l",7.95226110073079e-05,1.89104394406688,0.519,0,1,9.43946916155606,"RGC","rsbn1l"
"skp1",7.95226110073079e-05,1.80512782457414,0.519,0,1,9.43946916155606,"RGC","skp1"
"actg1",9.53694291253329e-05,2.18607001153453,0.556,0.043,1,9.25775248028491,"RGC","actg1"
"nova1",9.53694291253329e-05,2.07463684016261,0.556,0.043,1,9.25775248028491,"RGC","nova1"
"spsb3",9.53694291253329e-05,1.76419058281047,0.556,0.043,1,9.25775248028491,"RGC","spsb3"
"sncb",9.74747712700487e-05,-1.78241020023203,0.111,0.609,1,9.23591696964826,"RGC","sncb"
"hsp90ab1",0.000103038632813445,-1.53617484067621,0.185,0.696,1,9.18040656419931,"RGC","hsp90ab1"
"dbi",0.000138542860166489,-1.50667875827773,0.037,0.522,1,8.88433082052381,"RGC","dbi"
"mif",0.000148293956553199,-1.60800905243845,0.074,0.565,1,8.81631406114638,"RGC","mif"
"pnisr",0.000150677541850529,1.49493106664613,0.741,0.304,1,8.80036848898117,"RGC","pnisr"
"golga8a",0.000169722122727658,1.80386070175754,0.481,0,1,8.68134803047493,"RGC","golga8a"
"c1orf132",0.000169722122727658,1.65432115949206,0.481,0,1,8.68134803047493,"RGC","c1orf132"
"kiaa0895l",0.000169722122727658,1.4537202475205,0.481,0,1,8.68134803047493,"RGC","kiaa0895l"
"1700020i14rik",0.000178733691314168,-1.47623201787376,0,0.435,1,8.6296136179558,"RGC","1700020i14rik"
"ac149090.1",0.000178733691314168,-1.63895514530267,0,0.435,1,8.6296136179558,"RGC","ac149090.1"
"slc24a1",0.000178733691314168,-1.79606531370712,0,0.435,1,8.6296136179558,"RGC","slc24a1"
"selenow",0.000178733691314168,-1.88046233796499,0,0.435,1,8.6296136179558,"RGC","selenow"
"car2",0.000178733691314168,-1.88396024004654,0,0.435,1,8.6296136179558,"RGC","car2"
"ogfrl1",0.000178733691314168,-1.97404078583781,0,0.435,1,8.6296136179558,"RGC","ogfrl1"
"kcna2",0.000178733691314168,-2.05344626325001,0,0.435,1,8.6296136179558,"RGC","kcna2"
"n4bp2l2",0.000195831178811145,1.99786192170358,0.593,0.13,1,8.53825760249002,"RGC","n4bp2l2"
"hsp90aa1",0.000207519018220436,1.12971386852672,0.889,0.478,1,8.48028756841911,"RGC","hsp90aa1"
"b2m",0.000217424048976149,1.99831112347094,0.519,0.043,1,8.43366096852975,"RGC","b2m"
"abca5",0.000217424048976149,1.83731295565333,0.519,0.043,1,8.43366096852975,"RGC","abca5"
"rnpc3",0.000217424048976149,1.81424769291313,0.519,0.043,1,8.43366096852975,"RGC","rnpc3"
"acap3",0.000217424048976149,1.74823076787919,0.519,0.043,1,8.43366096852975,"RGC","acap3"
"ankrd13d",0.000254756576742784,1.723865980399,0.593,0.13,1,8.27520206973625,"RGC","ankrd13d"
"eef1a2",0.000279611664444456,-1.53156162256999,0.222,0.696,1,8.18210883014699,"RGC","eef1a2"
"tcf25",0.000328057090070507,1.08945011048336,0.815,0.522,1,8.02232290963295,"RGC","tcf25"
"gabpb1-as1",0.000353037004776524,2.16853546414753,0.444,0,1,7.94893767712994,"RGC","gabpb1-as1"
"znf91",0.000353037004776524,1.94404972112352,0.444,0,1,7.94893767712994,"RGC","znf91"
"dcdc1",0.000353037004776524,1.9130676176669,0.444,0,1,7.94893767712994,"RGC","dcdc1"
"pcsk7",0.000353037004776524,1.81708047955359,0.444,0,1,7.94893767712994,"RGC","pcsk7"
"hook2",0.000353037004776524,1.78460160909117,0.444,0,1,7.94893767712994,"RGC","hook2"
"rp11-166p13.4",0.000353037004776524,1.66729046392281,0.444,0,1,7.94893767712994,"RGC","rp11-166p13.4"
"rp11-138a9.2",0.000353037004776524,1.66318463143854,0.444,0,1,7.94893767712994,"RGC","rp11-138a9.2"
"ube2d2",0.000353037004776524,1.62667164017308,0.444,0,1,7.94893767712994,"RGC","ube2d2"
"nutm2b-as1",0.000353037004776524,1.53198285824382,0.444,0,1,7.94893767712994,"RGC","nutm2b-as1"
"gpc1",0.000353037004776524,1.47663019211439,0.444,0,1,7.94893767712994,"RGC","gpc1"
"wdr59",0.000353037004776524,1.46970292665286,0.444,0,1,7.94893767712994,"RGC","wdr59"
"znf292",0.000353037004776524,1.42822613800116,0.444,0,1,7.94893767712994,"RGC","znf292"
"jph4",0.000385191426830307,2.08444642251678,0.593,0.174,1,7.86177013469944,"RGC","jph4"
"meg3",0.000388984982799607,0.853836711416166,0.889,0.826,1,7.85196981971927,"RGC","meg3"
"bex3",0.00043811312793418,-1.29366829855143,0,0.391,1,7.73303339798238,"RGC","bex3"
"zfp385a",0.00043811312793418,-1.45301417213631,0,0.391,1,7.73303339798238,"RGC","zfp385a"
"ftl1",0.00043811312793418,-1.47154235765203,0,0.391,1,7.73303339798238,"RGC","ftl1"
"comt",0.00043811312793418,-1.47805497704779,0,0.391,1,7.73303339798238,"RGC","comt"
"scd2",0.00043811312793418,-1.49606125900233,0,0.391,1,7.73303339798238,"RGC","scd2"
"ppp1r11",0.00043811312793418,-1.51988995635874,0,0.391,1,7.73303339798238,"RGC","ppp1r11"
"pfn2",0.00043811312793418,-1.59303388882673,0,0.391,1,7.73303339798238,"RGC","pfn2"
"gpi1",0.00043811312793418,-1.66230250374561,0,0.391,1,7.73303339798238,"RGC","gpi1"
"c230004f18rik",0.00043811312793418,-1.68821469225487,0,0.391,1,7.73303339798238,"RGC","c230004f18rik"
"gaa",0.00043811312793418,-1.84860967497449,0,0.391,1,7.73303339798238,"RGC","gaa"
"pebp1",0.000440556792041678,1.39676017786387,0.63,0.174,1,7.7274711945835,"RGC","pebp1"
"gpatch2l",0.000525890705613456,1.82747183716036,0.519,0.087,1,7.55041715082149,"RGC","gpatch2l"
"ralyl",0.000526817549281538,1.94377200437715,0.556,0.13,1,7.54865627566304,"RGC","ralyl"
"ddx46",0.000546797559394841,1.59021746028869,0.593,0.13,1,7.51143191655743,"RGC","ddx46"
"cpeb4",0.000577752246268885,1.66519386348979,0.481,0.043,1,7.45636542085735,"RGC","cpeb4"
"rab3a",0.000588628928280627,-1.73411986461289,0.037,0.435,1,7.43771457576705,"RGC","rab3a"
"swi5",0.000649746649718215,-1.5722875447498,0.037,0.435,1,7.33892804071881,"RGC","swi5"
"snap25",0.000678254485628866,-1.34797656345365,0.444,0.739,1,7.29598799291394,"RGC","snap25"
"hspa1a",0.000716723935931536,2.68730050920639,0.407,0,1,7.24081981810121,"RGC","hspa1a"
"fam63b",0.000716723935931536,1.97570160892754,0.407,0,1,7.24081981810121,"RGC","fam63b"
"ftx",0.000716723935931536,1.88009061464432,0.407,0,1,7.24081981810121,"RGC","ftx"
"sat2",0.000716723935931536,1.73862102682549,0.407,0,1,7.24081981810121,"RGC","sat2"
"fosb",0.000716723935931536,1.6773938633541,0.407,0,1,7.24081981810121,"RGC","fosb"
"kiaa1109",0.000716723935931536,1.61183477454475,0.407,0,1,7.24081981810121,"RGC","kiaa1109"
"upf3a",0.000716723935931536,1.5774384507991,0.407,0,1,7.24081981810121,"RGC","upf3a"
"mllt4",0.000716723935931536,1.51811964237689,0.407,0,1,7.24081981810121,"RGC","mllt4"
"hmgxb4",0.000716723935931536,1.50212066841459,0.407,0,1,7.24081981810121,"RGC","hmgxb4"
"abca6",0.000716723935931536,1.47650741614165,0.407,0,1,7.24081981810121,"RGC","abca6"
"tpt1-as1",0.000716723935931536,1.45328645557133,0.407,0,1,7.24081981810121,"RGC","tpt1-as1"
"snhg23",0.000716723935931536,1.4353526943699,0.407,0,1,7.24081981810121,"RGC","snhg23"
"rps3a",0.000716723935931536,1.39556588606213,0.407,0,1,7.24081981810121,"RGC","rps3a"
"nrdc",0.000716723935931536,1.36223224270124,0.407,0,1,7.24081981810121,"RGC","nrdc"
"rplp2",0.000716723935931536,-1.5735319458121,0.037,0.435,1,7.24081981810121,"RGC","rplp2"
"lss",0.000774665789388611,0.967950223350818,0.519,0.043,1,7.16307886111999,"RGC","lss"
"bin1",0.000790069670922138,-1.55837171777936,0.037,0.435,1,7.14338942535113,"RGC","bin1"
"cers4",0.000790069670922138,-1.7156448750367,0.037,0.435,1,7.14338942535113,"RGC","cers4"
"kcnq2",0.000870331510450069,-1.5024797831842,0.037,0.435,1,7.04663637240109,"RGC","kcnq2"
"pdia3",0.000870331510450069,-1.5656803751366,0.037,0.435,1,7.04663637240109,"RGC","pdia3"
"ormdl1",0.00103519466492093,1.54550006444452,0.444,0.043,1,6.8731657879008,"RGC","ormdl1"
"rnps1",0.00103519466492093,1.50026929263771,0.444,0.043,1,6.8731657879008,"RGC","rnps1"
"tspan3",0.00103519466492093,-1.42656045622955,0.074,0.478,1,6.8731657879008,"RGC","tspan3"
"cadm1",0.00103519466492093,-1.62964364091647,0.074,0.478,1,6.8731657879008,"RGC","cadm1"
"syn1",0.00104401721083746,-1.08475578414618,0,0.348,1,6.86467930418108,"RGC","syn1"
"gabarap",0.00104401721083746,-1.15058987567321,0,0.348,1,6.86467930418108,"RGC","gabarap"
"selenof",0.00104401721083746,-1.21631303598402,0,0.348,1,6.86467930418108,"RGC","selenof"
"gstm5",0.00104401721083746,-1.3102509549579,0,0.348,1,6.86467930418108,"RGC","gstm5"
"six6",0.00104401721083746,-1.3221859828939,0,0.348,1,6.86467930418108,"RGC","six6"
"march2",0.00104401721083746,-1.37128330863877,0,0.348,1,6.86467930418108,"RGC","march2"
"nedd4",0.00104401721083746,-1.41144836130431,0,0.348,1,6.86467930418108,"RGC","nedd4"
"kcnb1",0.00104401721083746,-1.45716392776792,0,0.348,1,6.86467930418108,"RGC","kcnb1"
"nsg2",0.00104401721083746,-1.47404858360522,0,0.348,1,6.86467930418108,"RGC","nsg2"
"zfp292",0.00104401721083746,-1.50103629299042,0,0.348,1,6.86467930418108,"RGC","zfp292"
"arf3",0.00104401721083746,-1.50348973122366,0,0.348,1,6.86467930418108,"RGC","arf3"
"arpc1a",0.00104401721083746,-1.52036805732437,0,0.348,1,6.86467930418108,"RGC","arpc1a"
"zbtb4",0.00104401721083746,-1.56705675065425,0,0.348,1,6.86467930418108,"RGC","zbtb4"
"tubb5",0.00104401721083746,-1.57894683874443,0,0.348,1,6.86467930418108,"RGC","tubb5"
"caln1",0.00104401721083746,-1.61259569721266,0,0.348,1,6.86467930418108,"RGC","caln1"
"mtdh",0.00104401721083746,-1.62734911633567,0,0.348,1,6.86467930418108,"RGC","mtdh"
"atp5k",0.00104401721083746,-1.63135437369912,0,0.348,1,6.86467930418108,"RGC","atp5k"
"auts2",0.00104401721083746,-1.64389190191197,0,0.348,1,6.86467930418108,"RGC","auts2"
"gabra1",0.00104401721083746,-1.6583968145618,0,0.348,1,6.86467930418108,"RGC","gabra1"
"gm26917",0.00104401721083746,-1.7182870538414,0,0.348,1,6.86467930418108,"RGC","gm26917"
"prph2",0.00104401721083746,-1.93578365446703,0,0.348,1,6.86467930418108,"RGC","prph2"
"plcb1",0.00104431986638563,1.54554671722827,0.556,0.174,1,6.86438945102127,"RGC","plcb1"
"ubc",0.00104969676818354,1.13945762925521,0.778,0.348,1,6.85925394872736,"RGC","ubc"
"atp1a1",0.00105950849430212,1.25608977577776,0.556,0.087,1,6.84995016301376,"RGC","atp1a1"
"syt11",0.00109215724808437,-2.07173569431485,0.111,0.522,1,6.81960041194918,"RGC","syt11"
"nrl",0.0010954274205564,0.987452659292973,0.741,0.174,1,6.81661065346822,"RGC","nrl"
"gtf2i",0.00109747902581164,1.42725892854828,0.593,0.174,1,6.81473952407534,"RGC","gtf2i"
"magi1",0.0011371975375792,1.46294149767448,0.593,0.217,1,6.77918834352639,"RGC","magi1"
"akt2",0.00118847702196098,1.79272992002531,0.481,0.087,1,6.73508260499755,"RGC","akt2"
"pias2",0.00118847702196098,1.58072348693082,0.481,0.087,1,6.73508260499755,"RGC","pias2"
"odf2l",0.00118847702196098,1.56156756995544,0.481,0.087,1,6.73508260499755,"RGC","odf2l"
"lonp2",0.00118847702196098,1.5138025606202,0.481,0.087,1,6.73508260499755,"RGC","lonp2"
"rpl5",0.00124609855403234,1.53656803695272,0.519,0.13,1,6.68773776541068,"RGC","rpl5"
"rnf187",0.00127298914496206,-1.34160486814635,0.037,0.435,1,6.66638748657436,"RGC","rnf187"
"emc10",0.00135036774689842,-1.56722551701491,0.148,0.565,1,6.6073783185174,"RGC","emc10"
"bsg",0.00136541029535125,-1.32349481390718,0.296,0.652,1,6.59630031283622,"RGC","bsg"
"fos",0.001422245188345,1.91507520884248,0.37,0,1,6.55551853746809,"RGC","fos"
"acot11",0.001422245188345,1.76195530772721,0.37,0,1,6.55551853746809,"RGC","acot11"
"ankrd36b",0.001422245188345,1.71582580870785,0.37,0,1,6.55551853746809,"RGC","ankrd36b"
"hist1h4c",0.001422245188345,1.64712533923574,0.37,0,1,6.55551853746809,"RGC","hist1h4c"
"gnb2l1",0.001422245188345,1.57476271696367,0.37,0,1,6.55551853746809,"RGC","gnb2l1"
"rp11-499p20.2",0.001422245188345,1.55572240550526,0.37,0,1,6.55551853746809,"RGC","rp11-499p20.2"
"sepw1",0.001422245188345,1.54500008678341,0.37,0,1,6.55551853746809,"RGC","sepw1"
"nup210",0.001422245188345,1.49367634504925,0.37,0,1,6.55551853746809,"RGC","nup210"
"ankrd36",0.001422245188345,1.46816107708298,0.37,0,1,6.55551853746809,"RGC","ankrd36"
"znf385d",0.001422245188345,1.43334324280656,0.37,0,1,6.55551853746809,"RGC","znf385d"
"mzt2b",0.001422245188345,1.43021427789249,0.37,0,1,6.55551853746809,"RGC","mzt2b"
"ccdc64",0.001422245188345,1.42486097591393,0.37,0,1,6.55551853746809,"RGC","ccdc64"
"ccdc144a",0.001422245188345,1.42457123575825,0.37,0,1,6.55551853746809,"RGC","ccdc144a"
"nprl3",0.001422245188345,1.37018042868558,0.37,0,1,6.55551853746809,"RGC","nprl3"
"c11orf58",0.001422245188345,1.36260431030278,0.37,0,1,6.55551853746809,"RGC","c11orf58"
"katnbl1",0.001422245188345,1.35832314125904,0.37,0,1,6.55551853746809,"RGC","katnbl1"
"znf638",0.001422245188345,1.33508690184506,0.37,0,1,6.55551853746809,"RGC","znf638"
"unc5b",0.001422245188345,1.33000173788397,0.37,0,1,6.55551853746809,"RGC","unc5b"
"ac016831.7",0.001422245188345,1.32875285679533,0.37,0,1,6.55551853746809,"RGC","ac016831.7"
"idi1",0.001422245188345,1.3055140774967,0.37,0,1,6.55551853746809,"RGC","idi1"
"pilrb",0.001422245188345,1.22965206853592,0.37,0,1,6.55551853746809,"RGC","pilrb"
"rp11-1000b6.3",0.001422245188345,1.22421214825125,0.37,0,1,6.55551853746809,"RGC","rp11-1000b6.3"
"gde1",0.00149234748142996,-1.69954176521491,0.037,0.391,1,6.50740490791595,"RGC","gde1"
"ptms",0.00152651558160203,-1.30424373220028,0.111,0.522,1,6.48476753843755,"RGC","ptms"
"rims2",0.00156749903809549,1.22234699028995,0.593,0.261,1,6.45827389911258,"RGC","rims2"
"sez6l2",0.00157867105832973,1.19376649739292,0.667,0.261,1,6.45117188819125,"RGC","sez6l2"
"dst",0.00160227926823114,1.07050286519252,0.778,0.348,1,6.43632812079022,"RGC","dst"
"osbp2",0.00160718979251491,-1.22497443367594,0.074,0.478,1,6.43326809558196,"RGC","osbp2"
"glul",0.00163650108067417,-0.903307985009179,0.259,0.739,1,6.41519480366629,"RGC","glul"
"atp6v1e1",0.00164219463681294,-1.35334813351679,0.037,0.391,1,6.4117217385499,"RGC","atp6v1e1"
"npepps",0.00182672282674681,1.4306744431062,0.63,0.261,1,6.3052317225935,"RGC","npepps"
"gon4l",0.00190842575573076,1.36748792343522,0.444,0.043,1,6.26147658843207,"RGC","gon4l"
"tnrc6b",0.00195600228088825,1.31020045272045,0.667,0.261,1,6.2368525412719,"RGC","tnrc6b"
"lars2",0.00198421961617217,-1.67390892505116,0.037,0.391,1,6.22252958261038,"RGC","lars2"
"gnas",0.00201403828945875,-1.10725637127668,0.444,0.783,1,6.20761347321864,"RGC","gnas"
"atp5e",0.00211861940939641,-1.39701607333624,0.111,0.478,1,6.15699062441818,"RGC","atp5e"
"scg3",0.00215785662059281,-1.34948810844101,0.148,0.522,1,6.138639855228,"RGC","scg3"
"mphosph9",0.00216794012065682,1.68099815355415,0.407,0.043,1,6.1339778154094,"RGC","mphosph9"
"hagh",0.00216794012065682,1.6209650425987,0.407,0.043,1,6.1339778154094,"RGC","hagh"
"tbl1xr1",0.00216794012065682,1.4776323330943,0.407,0.043,1,6.1339778154094,"RGC","tbl1xr1"
"pdzd7",0.00216794012065682,1.3742934306132,0.407,0.043,1,6.1339778154094,"RGC","pdzd7"
"pvalb",0.00229196258590558,1.41931997211573,0.481,0.087,1,6.0783468040388,"RGC","pvalb"
"eml2",0.00230710403208523,1.49791424313371,0.519,0.174,1,6.07176220670873,"RGC","eml2"
"cox6c",0.00233383045823131,-1.56404005806883,0.148,0.522,1,6.06024438775991,"RGC","cox6c"
"kif21a",0.00234786986002598,0.884429991124088,0.741,0.348,1,6.05424680443567,"RGC","kif21a"
"rasgrf1",0.00239054932439388,-1.41801798529446,0.037,0.391,1,6.03623209660591,"RGC","rasgrf1"
"fn3k",0.002421428862687,1.42531984618014,0.556,0.174,1,6.02339747392728,"RGC","fn3k"
"zfp444",0.00242447131140837,-0.82532637879935,0,0.304,1,6.02214179427569,"RGC","zfp444"
"selenot",0.00242447131140837,-0.835516565147468,0,0.304,1,6.02214179427569,"RGC","selenot"
"nceh1",0.00242447131140837,-0.941878149725251,0,0.304,1,6.02214179427569,"RGC","nceh1"
"ptpa",0.00242447131140837,-0.952387730852206,0,0.304,1,6.02214179427569,"RGC","ptpa"
"retreg1",0.00242447131140837,-0.959369231215192,0,0.304,1,6.02214179427569,"RGC","retreg1"
"tspan17",0.00242447131140837,-1.01254674794409,0,0.304,1,6.02214179427569,"RGC","tspan17"
"slc25a28",0.00242447131140837,-1.01903788355705,0,0.304,1,6.02214179427569,"RGC","slc25a28"
"4930402h24rik",0.00242447131140837,-1.0383832437697,0,0.304,1,6.02214179427569,"RGC","4930402h24rik"
"emc7",0.00242447131140837,-1.0611287392636,0,0.304,1,6.02214179427569,"RGC","emc7"
"abhd12",0.00242447131140837,-1.06840737257085,0,0.304,1,6.02214179427569,"RGC","abhd12"
"xpr1",0.00242447131140837,-1.15191768742423,0,0.304,1,6.02214179427569,"RGC","xpr1"
"fam92a",0.00242447131140837,-1.16949199471434,0,0.304,1,6.02214179427569,"RGC","fam92a"
"arpp19",0.00242447131140837,-1.18137848424556,0,0.304,1,6.02214179427569,"RGC","arpp19"
"crk",0.00242447131140837,-1.18930679717336,0,0.304,1,6.02214179427569,"RGC","crk"
"kif2a",0.00242447131140837,-1.19094001350893,0,0.304,1,6.02214179427569,"RGC","kif2a"
"slc48a1",0.00242447131140837,-1.1916102187351,0,0.304,1,6.02214179427569,"RGC","slc48a1"
"skp1a",0.00242447131140837,-1.21378752926911,0,0.304,1,6.02214179427569,"RGC","skp1a"
"bc003331",0.00242447131140837,-1.217848475139,0,0.304,1,6.02214179427569,"RGC","bc003331"
"nrsn2",0.00242447131140837,-1.21818662511488,0,0.304,1,6.02214179427569,"RGC","nrsn2"
"supt5",0.00242447131140837,-1.22029883919314,0,0.304,1,6.02214179427569,"RGC","supt5"
"elob",0.00242447131140837,-1.22037739375409,0,0.304,1,6.02214179427569,"RGC","elob"
"2010107e04rik",0.00242447131140837,-1.23633378811328,0,0.304,1,6.02214179427569,"RGC","2010107e04rik"
"ackr1",0.00242447131140837,-1.2507660740681,0,0.304,1,6.02214179427569,"RGC","ackr1"
"rbck1",0.00242447131140837,-1.26224776913861,0,0.304,1,6.02214179427569,"RGC","rbck1"
"bmyc",0.00242447131140837,-1.26294697493607,0,0.304,1,6.02214179427569,"RGC","bmyc"
"enho",0.00242447131140837,-1.26684170169444,0,0.304,1,6.02214179427569,"RGC","enho"
"rex1bd",0.00242447131140837,-1.27697848078516,0,0.304,1,6.02214179427569,"RGC","rex1bd"
"2510009e07rik",0.00242447131140837,-1.2890178695425,0,0.304,1,6.02214179427569,"RGC","2510009e07rik"
"raly",0.00242447131140837,-1.30286454779909,0,0.304,1,6.02214179427569,"RGC","raly"
"zcchc18",0.00242447131140837,-1.34139023450661,0,0.304,1,6.02214179427569,"RGC","zcchc18"
"rrp1",0.00242447131140837,-1.34785441200946,0,0.304,1,6.02214179427569,"RGC","rrp1"
"dad1",0.00242447131140837,-1.34856838087857,0,0.304,1,6.02214179427569,"RGC","dad1"
"tprgl",0.00242447131140837,-1.35256610088994,0,0.304,1,6.02214179427569,"RGC","tprgl"
"cacna1f",0.00242447131140837,-1.36716590060754,0,0.304,1,6.02214179427569,"RGC","cacna1f"
"cend1",0.00242447131140837,-1.4069690607554,0,0.304,1,6.02214179427569,"RGC","cend1"
"gm10419",0.00242447131140837,-1.41534370017564,0,0.304,1,6.02214179427569,"RGC","gm10419"
"rack1",0.00242447131140837,-1.42651446865567,0,0.304,1,6.02214179427569,"RGC","rack1"
"selenom",0.00242447131140837,-1.45445858927345,0,0.304,1,6.02214179427569,"RGC","selenom"
"cygb",0.00242447131140837,-1.46539398412047,0,0.304,1,6.02214179427569,"RGC","cygb"
"rab7",0.00242447131140837,-1.60066224568558,0,0.304,1,6.02214179427569,"RGC","rab7"
"tgoln1",0.00242447131140837,-1.67011559557464,0,0.304,1,6.02214179427569,"RGC","tgoln1"
"rpl23",0.00249530359717708,-1.26598898410158,0.111,0.478,1,5.99334487494604,"RGC","rpl23"
"cbr4",0.0025762710693024,1.60724375313732,0.407,0.043,1,5.96141224750973,"RGC","cbr4"
"pogz",0.00259859344894389,1.38042181520142,0.444,0.087,1,5.95278496151324,"RGC","pogz"
"slc25a36",0.00262253094088188,1.55580293668707,0.481,0.13,1,5.94361541952438,"RGC","slc25a36"
"srgap3",0.0026954795700789,1.03074982815151,0.593,0.174,1,5.91617914237083,"RGC","srgap3"
"gnao1",0.00272579261639424,-1.35229477960092,0.148,0.522,1,5.90499602475939,"RGC","gnao1"
"olfm1",0.00272579261639424,-1.40167305000714,0.148,0.522,1,5.90499602475939,"RGC","olfm1"
"whsc1l1",0.0027629282591646,1.53781848754857,0.333,0,1,5.89146419821161,"RGC","whsc1l1"
"cbwd3",0.0027629282591646,1.51708937233723,0.333,0,1,5.89146419821161,"RGC","cbwd3"
"c5orf45",0.0027629282591646,1.46745168425293,0.333,0,1,5.89146419821161,"RGC","c5orf45"
"rp4-555d20.2",0.0027629282591646,1.44917314487496,0.333,0,1,5.89146419821161,"RGC","rp4-555d20.2"
"rnf213",0.0027629282591646,1.39267230805884,0.333,0,1,5.89146419821161,"RGC","rnf213"
"ac007246.3",0.0027629282591646,1.38703053019,0.333,0,1,5.89146419821161,"RGC","ac007246.3"
"prcp",0.0027629282591646,1.38172466048975,0.333,0,1,5.89146419821161,"RGC","prcp"
"slc25a6",0.0027629282591646,1.34020779778186,0.333,0,1,5.89146419821161,"RGC","slc25a6"
"sept2",0.0027629282591646,1.32692573138593,0.333,0,1,5.89146419821161,"RGC","sept2"
"upp1",0.0027629282591646,1.32634412764252,0.333,0,1,5.89146419821161,"RGC","upp1"
"znf518a",0.0027629282591646,1.32071700125925,0.333,0,1,5.89146419821161,"RGC","znf518a"
"rpap2",0.0027629282591646,1.29405721811463,0.333,0,1,5.89146419821161,"RGC","rpap2"
"c1orf56",0.0027629282591646,1.23576972197941,0.333,0,1,5.89146419821161,"RGC","c1orf56"
"tmem67",0.0027629282591646,1.23091622859504,0.333,0,1,5.89146419821161,"RGC","tmem67"
"tmem74b",0.0027629282591646,1.16037432199268,0.333,0,1,5.89146419821161,"RGC","tmem74b"
"ac004951.6",0.0027629282591646,1.10569814302309,0.333,0,1,5.89146419821161,"RGC","ac004951.6"
"rnf180",0.0027629282591646,0.994939707294787,0.333,0,1,5.89146419821161,"RGC","rnf180"
